Metabolites which force 67 qualitatively  forward -> quantiatively reversible (DrG0t span the zero line). Forward with probability greater than 0.7.
35:	24	h[c]Proton
4610:	1	gd1a_hs[c]N-Acetylneuraminosyl-D-Galactosyl-N-Acetyl-D-Galactosaminyl-(N-Acetylneuraminosyl)-D-Galactosyl-D-Glucosylceramide Dianion
4663:	1	M02053[e]Heneicosanoic Acid
4665:	1	M02613[e]Nonadecanoic Acid
4667:	1	M03045[e]Tricosanoic Acid
4668:	1	M03051[e]Tridecanoic Acid
4677:	1	xolest2_hs[l]Cholesterol Ester
4678:	1	xolest2_hs[r]Cholesterol Ester
4690:	1	M03051[c]Tridecanoic Acid
4709:	1	M02613[c]Nonadecanoic Acid
4719:	1	M02053[c]Heneicosanoic Acid
4723:	1	M03045[c]Tricosanoic Acid
4758:	1	M02012[l]Gm2A
4759:	1	M02013[l]Gm2A:Gm2-Ganglioside
5227:	1	sTn_antigen[c]Sialyl-Tn Antigen
5231:	1	M01870[g] 
(GlcNAc)7 (Man)3 (Asn)1
5232:	1	M01870[e] 
(GlcNAc)7 (Man)3 (Asn)1
5276:	1	dolichol_L[e]Dolichol, Human Liver Homolog


233	Adenylate Cyclase	ADNCYC	-20.97	  3.60
substrates:
35	-0.746991	   42.75	-42.75	-42.75	                h[c]	Proton
38	      -1	-2271.09	-17.16	-13.72	              atp[c]	Adenosine Triphosphate
products:
392	       1	-1940.67	-15.90	-12.58	              ppi[c]	Diphosphate
415	       1	 -319.52	-29.69	-11.88	             camp[c]	3,5-Cyclic Adenosine Monophosphate

496	Cob(II)Alamine Transport, Mitochondrial	CBL2tm	-17.81	 17.82
substrates:
788	      -1	 4001.31	-29.69	-11.88	             cbl2[c]	Cob(Ii)Alamin
products:
789	       1	 4438.33	-29.69	-11.88	             cbl2[m]	Cob(Ii)Alamin

618	Chondroitin Sulfate A Transport, Extracellular to Lysosome	CSPG_Atly	-12.51	 23.12
substrates:
931	      -1	 2930.37	-29.69	-11.88	           cspg_a[e]	Chondroitin Sulfate A (GalNac4S-Glca) Proteoglycan
products:
912	       1	 2185.77	-29.69	-11.88	           cspg_a[l]	Chondroitin Sulfate A (GalNac4S-Glca) Proteoglycan

620	Chondroitin Sulfate B Transport, Extracellular to Lysosome	CSPG_Btly	-11.45	 24.18
substrates:
933	      -1	 2877.55	-29.69	-11.88	           cspg_b[e]	Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S) Proteoglycan
products:
915	       1	 2144.23	-29.69	-11.88	           cspg_b[l]	Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S) Proteoglycan

622	Chondroitin Sulfate C Transport, Extracellular to Lysosome	CSPG_Ctly	-12.51	 23.12
substrates:
935	      -1	 2930.37	-29.69	-11.88	           cspg_c[e]	Chondroitin Sulfate C (GalNac6S-Glca) Proteoglycan
products:
917	       1	 2185.77	-29.69	-11.88	           cspg_c[l]	Chondroitin Sulfate C (GalNac6S-Glca) Proteoglycan

624	Chondroitin Sulfate D Transport, Extracellular to Lysosome	CSPG_Dtly	-10.39	 25.24
substrates:
937	      -1	 2823.24	-29.69	-11.88	           cspg_d[e]	Chondroitin Sulfate D (GlcNac6S-Glca2S) Proteoglycan
products:
919	       1	 2101.21	-29.69	-11.88	           cspg_d[l]	Chondroitin Sulfate D (GlcNac6S-Glca2S) Proteoglycan

626	Chondroitin Sulfate E Transport, Extracellular to Lysosome	CSPG_Etly	 -9.33	 26.30
substrates:
939	      -1	 2767.45	-29.69	-11.88	           cspg_e[e]	Chondroitin Sulfate E (GalNac4,6Dis-Glca) Proteoglycan
products:
921	       1	 2056.70	-29.69	-11.88	           cspg_e[l]	Chondroitin Sulfate E (GalNac4,6Dis-Glca) Proteoglycan

903	Deoxyribose-Phosphate Aldolase	DRPA	-21.85	 31.59
substrates:
35	-0.0393522	   42.75	-42.75	-42.75	                h[c]	Proton
1162	      -1	-1045.90	-29.69	-11.88	            2dr5p[c]	2-Deoxy-D-Ribose 5-Phosphate
products:
290	       1	   52.59	-29.69	-11.88	            acald[c]	Acetaldehyde
1163	       1	-1072.84	-29.69	-11.88	              g3p[c]	Glyceraldehyde 3-Phosphate

1644	Glucose Efflux from Lysosome	GLCtly	-17.81	 17.81
substrates:
265	-2.8149e-06	   32.66	-32.66	-32.66	                h[l]	Proton
1659	      -1	 -515.61	-29.69	-11.88	            glc_D[l]	D-Glucose
products:
35	0.000141063	   42.75	-42.75	-42.75	                h[c]	Proton
707	       1	 -394.48	-29.69	-11.88	            glc_D[c]	D-Glucose

1770	Hyaluronan Transport, Extracellular to Lysosome	HAtly	-15.69	 19.93
substrates:
1288	      -1	 1784.24	-29.69	-11.88	               ha[e]	Hyaluronan
products:
1711	       1	 1332.97	-29.69	-11.88	               ha[l]	Hyaluronan

1844	Heparan Sulfate Transport, Extracellular to Lysosome	HSPGtly	 -4.02	 31.60
substrates:
1298	      -1	 4923.71	-29.69	-11.88	             hspg[e]	Heparan Sulfate Proteoglycan
products:
1854	       1	 3648.87	-29.69	-11.88	             hspg[l]	Heparan Sulfate Proteoglycan

1892	Keratan Sulfate I Transport, Extracellular to Lysosome	KSItly	 -4.04	 31.59
substrates:
1303	      -1	17434.11	-29.69	-11.88	              ksi[e]	Keratan Sulfate I
products:
1530	       1	13000.37	-29.69	-11.88	              ksi[l]	Keratan Sulfate I

1904	Lactose Transport from Golgi to Extracellular (Via Vesicle)	LCTStg	-17.81	 17.81
substrates:
231	-2.23593e-05	   37.70	-37.70	-37.70	                h[g]	Proton
1900	      -1	 -729.47	-29.69	-11.88	             lcts[g]	Lactose
products:
75	0.000250843	   43.94	-43.94	-43.94	                h[e]	Proton
1896	       1	 -592.31	-29.69	-11.88	             lcts[e]	Lactose

1931	Transport of L-Lactate via Diffusion, Mitochondrial	L_LACtcm	 -2.86	 32.77
substrates:
28	-6.02493e-05	   47.50	-47.50	-47.50	                h[m]	Proton
1917	      -1	 -290.71	-29.69	-11.88	            lac_L[c]	(S)-Lactate
products:
35	0.000380026	   42.75	-42.75	-42.75	                h[c]	Proton
1899	       1	 -266.96	-29.69	-11.88	            lac_L[m]	(S)-Lactate

1989	Mannose Efflux from Lysosome	MANtly	-17.81	 17.81
substrates:
225	      -1	 -513.02	-29.69	-11.88	              man[l]	D-Mannose
265	-2.8149e-06	   32.66	-32.66	-32.66	                h[l]	Proton
products:
35	0.000141063	   42.75	-42.75	-42.75	                h[c]	Proton
223	       1	 -391.89	-29.69	-11.88	              man[c]	D-Mannose

2243	Oxalate Transport via Bicarbonate Antiport	OXAHCOtex	-53.32	 53.56
substrates:
75	-0.0829594	   43.94	-43.94	-43.94	                h[e]	Proton
78	      -2	 -549.86	-29.69	-11.88	             hco3[c]	Bicarbonate
854	      -1	 -677.10	-29.69	-11.88	              oxa[e]	Oxalate
products:
35	0.130123	   42.75	-42.75	-42.75	                h[c]	Proton
77	       2	 -548.61	-29.69	-11.88	             hco3[e]	Bicarbonate
853	       1	 -677.10	-29.69	-11.88	              oxa[c]	Oxalate

2244	Oxalate Transport Out of Peroxisome	OXAtp	-15.44	 20.19
substrates:
35	-0.00081213	   42.75	-42.75	-42.75	                h[c]	Proton
1754	      -1	 -677.10	-29.69	-11.88	              oxa[x]	Oxalate
products:
41	0.00128653	   41.56	-41.56	-41.56	                h[x]	Proton
853	       1	 -677.10	-29.69	-11.88	              oxa[c]	Oxalate

2309	Adenosine 3', 5'-Bisphosphate Golgi Transport	PAPtg	-15.71	 19.92
substrates:
35	-0.15542	   42.75	-42.75	-42.75	                h[c]	Proton
1580	      -1	-1448.61	-29.69	-11.88	              pap[g]	Adenosine 3,5-Bismonophosphate
products:
64	       1	-1390.98	-29.69	-11.88	              pap[c]	Adenosine 3,5-Bismonophosphate
231	0.816202	   37.70	-37.70	-37.70	                h[g]	Proton

2407	Phosphate Transport, Golgi Apparatus	PItg	 -2.95	 19.61
substrates:
35	-0.359915	   42.75	-42.75	-42.75	                h[c]	Proton
2031	      -1	-1061.48	-29.69	-11.88	               pi[g]	Orthophosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
231	0.799273	   37.70	-37.70	-37.70	                h[g]	Proton

2495	Ribitol Transport via Passive Diffusion	RBTt	-17.81	 17.81
substrates:
35	-4.89183e-06	   42.75	-42.75	-42.75	                h[c]	Proton
2197	      -1	 -255.45	-29.69	-11.88	              rbt[c]	D-Ribitol
products:
75	7.75301e-06	   43.94	-43.94	-43.94	                h[e]	Proton
1360	       1	 -241.20	-29.69	-11.88	              rbt[e]	D-Ribitol

2504	Fatty Acid Retinol Efflux	RETFAt	-17.81	 17.81
substrates:
1935	      -1	 1261.28	-29.69	-11.88	            retfa[c]	Fatty Acid Retinol
products:
1361	       1	 1295.72	-29.69	-11.88	            retfa[e]	Fatty Acid Retinol

2505	Fatty Acid Retinol Efflux (9-Cis)	RETFAt1	-17.81	 17.81
substrates:
1939	      -1	 1261.28	-29.69	-11.88	      9_cis_retfa[c]	Fatty Acid 9-Cis-Retinol
products:
1240	       1	 1295.72	-29.69	-11.88	      9_cis_retfa[e]	Fatty Acid 9-Cis-Retinol

2506	Fatty Acid Retinol Efflux (11-Cis)	RETFAt2	-17.81	 17.81
substrates:
1937	      -1	 1261.28	-29.69	-11.88	     11_cis_retfa[c]	Fatty Acid 11-Cis-Retinol
products:
1228	       1	 1295.72	-29.69	-11.88	     11_cis_retfa[e]	Fatty Acid 11-Cis-Retinol

2537	Transport of De-Fuc Form of Pa6, Lysosomal	S2L2N2M2MASNtly	-15.70	 19.93
substrates:
1371	      -1	 6028.84	-29.69	-11.88	     s2l2n2m2masn[e]	De-Fuc Form Of Pa6
products:
1533	       1	 4505.80	-29.69	-11.88	     s2l2n2m2masn[l]	De-Fuc Form Of Pa6

2658	Sulfate Transport via Bicarbonate Antiport	SO4HCOtex	-53.31	 53.57
substrates:
75	-0.0834688	   43.94	-43.94	-43.94	                h[e]	Proton
78	      -2	 -549.86	-29.69	-11.88	             hco3[c]	Bicarbonate
2245	      -1	 -746.85	-29.69	-11.88	              so4[e]	Sulfate
products:
35	 0.13093	   42.75	-42.75	-42.75	                h[c]	Proton
77	       2	 -548.61	-29.69	-11.88	             hco3[e]	Bicarbonate
1553	       1	 -746.85	-29.69	-11.88	              so4[c]	Sulfate

2659	Sulfate Transport via Oxalate Antiport (2:1)	SO4OXAtex2	-47.65	 59.23
substrates:
75	-0.000506248	   43.94	-43.94	-43.94	                h[e]	Proton
853	      -1	 -677.10	-29.69	-11.88	              oxa[c]	Oxalate
2245	      -2	 -746.85	-29.69	-11.88	              so4[e]	Sulfate
products:
35	0.000802107	   42.75	-42.75	-42.75	                h[c]	Proton
854	       1	 -677.10	-29.69	-11.88	              oxa[e]	Oxalate
1553	       2	 -746.85	-29.69	-11.88	              so4[c]	Sulfate

3086	Isocitrate Hydro-Lyase 	r0426	-16.97	 18.65
substrates:
28	-0.000887818	   47.50	-47.50	-47.50	                h[m]	Proton
379	      -1	 -921.71	-29.69	-11.88	             icit[m]	Isocitric Acid
products:
25	       1	 -140.96	  0.00	  0.00	              h2o[m]	Water
2400	       1	 -779.91	-29.69	-11.88	          HC00342[m]	Cis-Aconitate

3289	Transport Reaction	r0936	-15.35	 20.27
substrates:
729	-0.0055916	   42.75	-42.75	-42.75	                h[r]	Proton
2519	      -1	  773.38	-29.69	-11.88	             hdca[l]	Hexadecanoate (N-C16:0)
products:
265	0.219859	   32.66	-32.66	-32.66	                h[l]	Proton
1775	       1	 1086.93	-29.69	-11.88	             hdca[r]	Hexadecanoate (N-C16:0)

3350	Citrate Oxaloacetate-Lyase ( (Pro-3S)-Ch2Coo- ->Acetate)	r1109	-42.33	 11.11
substrates:
378	      -1	 -929.34	-29.69	-11.88	              cit[m]	Citrate
products:
28	0.00206584	   47.50	-47.50	-47.50	                h[m]	Proton
395	       1	 -219.39	-29.69	-11.88	               ac[m]	Acetate
649	       1	 -704.78	-29.69	-11.88	              oaa[m]	Oxaloacetate

3426	Transport Reaction	r1436	-17.81	 17.81
substrates:
717	      -1	  478.42	-29.69	-11.88	            met_L[c]	L-Methionine
products:
2530	       1	  530.67	-29.69	-11.88	            met_L[m]	L-Methionine

4266	Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2	r2393	-35.52	 35.73
substrates:
28	-0.00779528	   47.50	-47.50	-47.50	                h[m]	Proton
353	      -1	-1188.47	-29.69	-11.88	              pep[c]	Phosphoenolpyruvate
379	      -1	 -921.71	-29.69	-11.88	             icit[m]	Isocitric Acid
products:
35	0.0458898	   42.75	-42.75	-42.75	                h[c]	Proton
842	       1	-1178.83	-29.69	-11.88	              pep[m]	Phosphoenolpyruvate
1863	       1	 -945.49	-29.69	-11.88	             icit[c]	Isocitric Acid

4267	Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2	r2394	-35.54	 35.72
substrates:
28	-0.00690746	   47.50	-47.50	-47.50	                h[m]	Proton
353	      -1	-1188.47	-29.69	-11.88	              pep[c]	Phosphoenolpyruvate
2400	      -1	 -779.91	-29.69	-11.88	          HC00342[m]	Cis-Aconitate
products:
35	0.0405846	   42.75	-42.75	-42.75	                h[c]	Proton
842	       1	-1178.83	-29.69	-11.88	              pep[m]	Phosphoenolpyruvate
2629	       1	 -794.20	-29.69	-11.88	          HC00342[c]	Cis-Aconitate

4297	Zinc (Zn2+)-Iron (Fe2+) Permease (Zip), Tcdb:2.A.53.2.2	r2439	-32.67	 38.58
substrates:
75	-0.0417328	   43.94	-43.94	-43.94	                h[e]	Proton
78	      -1	 -549.86	-29.69	-11.88	             hco3[c]	Bicarbonate
2245	      -1	 -746.85	-29.69	-11.88	              so4[e]	Sulfate
products:
35	0.0654624	   42.75	-42.75	-42.75	                h[c]	Proton
77	       1	 -548.61	-29.69	-11.88	             hco3[e]	Bicarbonate
1553	       1	 -746.85	-29.69	-11.88	              so4[c]	Sulfate

4303	Major Facilitator (Mfs) Tcdb:2.A.1.4.5	r2473	-23.75	 34.44
substrates:
35	-0.259179	   42.75	-42.75	-42.75	                h[c]	Proton
795	      -1	-1053.44	-29.69	-11.88	               pi[r]	Orthophosphate
1575	      -1	-1286.61	-29.69	-11.88	              g6p[c]	D-Glucose 6-Phosphate
products:
40	       1	-1053.44	-17.81	-13.07	               pi[c]	Orthophosphate
729	0.259179	   42.75	-42.75	-42.75	                h[r]	Proton
793	       1	-1286.61	-29.69	-11.88	              g6p[r]	D-Glucose 6-Phosphate

4915	Excretion of 3-Hydroxy Tetradecenoyl-7-Carnitine	C141OHe	-17.81	 17.81
substrates:
3111	      -1	 1696.21	-29.69	-11.88	    3tetd7ecoacrn[c]	3-Hydroxy Tetradecenoyl-7-Carnitine
products:
3112	       1	 1742.52	-29.69	-11.88	    3tetd7ecoacrn[e]	3-Hydroxy Tetradecenoyl-7-Carnitine

4919	Excretion of 3-Hydroxy Trans5,8Tetradecadienoyl Carnitine	C142OHe	-17.81	 17.81
substrates:
3117	      -1	 1609.22	-29.69	-11.88	    3ttetddcoacrn[c]	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine
products:
3118	       1	 1653.16	-29.69	-11.88	    3ttetddcoacrn[e]	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine

4924	Excretion of 3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine	C162OHe	-17.81	 17.81
substrates:
3125	      -1	 1783.19	-29.69	-11.88	    3thexddcoacrn[c]	3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine
products:
3126	       1	 1831.88	-29.69	-11.88	    3thexddcoacrn[e]	3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine

5290	Transport of Phosphatidylcholine	PCHOLHSTDe	-17.81	 17.81
substrates:
808	      -1	  782.86	-29.69	-11.88	         pchol_hs[c]	Phosphatidylcholine
products:
1344	       1	  804.24	-29.69	-11.88	         pchol_hs[e]	Phosphatidylcholine

5395	 Transport of Ferrous Iron into Blood	FE3MTP1	 -9.06	 26.56
substrates:
3363	      -1	  -10.86	-29.69	-11.88	              fe3[c]	Iron (Fe3+)
products:
35	0.119901	   42.75	-42.75	-42.75	                h[c]	Proton
75	0.00268081	   43.94	-43.94	-43.94	                h[e]	Proton
1503	       1	  -10.79	-29.69	-11.88	              fe3[e]	Iron (Fe3+)

5411	Lactate Transport	LACLt	-16.62	 19.00
substrates:
35	-0.000380026	   42.75	-42.75	-42.75	                h[c]	Proton
2388	      -1	 -296.65	-29.69	-11.88	            lac_L[x]	(S)-Lactate
products:
41	0.000602167	   41.56	-41.56	-41.56	                h[x]	Proton
1917	       1	 -290.71	-29.69	-11.88	            lac_L[c]	(S)-Lactate

7038	Core4 (Mucin O-Glycan) Export	CORE4t	-17.81	 17.81
substrates:
883	      -1	 1537.81	-29.69	-11.88	            core4[g]	Core 4
products:
4266	       1	 1787.20	-29.69	-11.88	            core4[e]	Core 4

7039	Core5 (Mucin O-Glycan) Export	CORE5t	-17.81	 17.81
substrates:
884	      -1	 1038.02	-29.69	-11.88	            core5[g]	Core 5
products:
4267	       1	 1206.36	-29.69	-11.88	            core5[e]	Core 5

7040	Core7 (Mucin O-Glycan) Export	CORE7t	-17.81	 17.81
substrates:
886	      -1	 1038.02	-29.69	-11.88	            core7[g]	Core 7
products:
4268	       1	 1206.36	-29.69	-11.88	            core7[e]	Core 7

7041	Core8 (Mucin O-Glycan) Export	CORE8t	-17.81	 17.81
substrates:
887	      -1	  922.69	-29.69	-11.88	            core8[g]	Core 8
products:
4269	       1	 1072.32	-29.69	-11.88	            core8[e]	Core 8

7432	Citrate Lyase	CITL	-42.31	 11.13
substrates:
338	      -1	 -953.12	-29.69	-11.88	              cit[c]	Citrate
products:
35	0.0129865	   42.75	-42.75	-42.75	                h[c]	Proton
330	       1	 -233.65	-29.69	-11.88	               ac[c]	Acetate
339	       1	 -714.28	-29.69	-11.88	              oaa[c]	Oxaloacetate

8149	Ganglioside Gd3 Endocytosis	GD3tg	-12.03	 23.60
substrates:
4601	      -1	 3928.88	-29.69	-11.88	           gd3_hs[e]	Gd3
products:
1627	       1	 3380.23	-29.69	-11.88	           gd3_hs[g]	Gd3

8150	Ganglioside Gd3 Endocytosis	GD3tl	-15.70	 19.93
substrates:
4601	      -1	 3928.88	-29.69	-11.88	           gd3_hs[e]	Gd3
products:
4604	       1	 2936.08	-29.69	-11.88	           gd3_hs[l]	Gd3

8152	Vesicle Transport of Glucosylceramide from Golgi to Extracellular	GLUSIDEte	-17.81	 17.81
substrates:
689	      -1	 1768.49	-29.69	-11.88	       gluside_hs[g]	D-Glucosyl-N-Acylsphingosine
products:
4593	       1	 2055.28	-29.69	-11.88	       gluside_hs[e]	D-Glucosyl-N-Acylsphingosine

8155	Ganglioside Gm1 Endocytosis	GM1tg	-14.92	 20.70
substrates:
4606	      -1	 4243.86	-29.69	-11.88	           gm1_hs[e]	Ganglioside Gm1
products:
664	       1	 3651.57	-29.69	-11.88	           gm1_hs[g]	Ganglioside Gm1

8156	Ganglioside Gm1 Endocytosis	GM1tl	-16.76	 18.87
substrates:
4606	      -1	 4243.86	-29.69	-11.88	           gm1_hs[e]	Ganglioside Gm1
products:
4595	       1	 3172.09	-29.69	-11.88	           gm1_hs[l]	Ganglioside Gm1

8157	Ganglioside Gm2 Endocytosis	GM2tg	-14.92	 20.70
substrates:
4607	      -1	 3797.06	-29.69	-11.88	           gm2_hs[e]	N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion
products:
663	       1	 3267.11	-29.69	-11.88	           gm2_hs[g]	N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion

8158	Ganglioside Gm2 Endocytosis	GM2tl	-16.76	 18.87
substrates:
4607	      -1	 3797.06	-29.69	-11.88	           gm2_hs[e]	N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion
products:
