Taxon,mean,SD,minimum,maximum,non_zero_count
Oxalobacter,6.220962424975535e-05,9.081349538335018e-05,0.0,0.00020003857317506642,2
Pantoea,1.0020608006653683e-06,2.24067606787563e-06,0.0,5.0103040033268416e-06,1
Parabacteroides,0.01110320628701499,0.013608114513130563,0.0021074901538547137,0.03283142612980007,5
Paraprevotella,0.00034123418044688795,0.0003778002150313261,1.5540845326349782e-05,0.0009602861619244694,5
Parascardovia,3.7577280024951317e-07,8.402535254533616e-07,0.0,1.8788640012475658e-06,1
Parasutterella,0.0005110506975274241,0.0011418699051491316,0.0,0.0025536893216956498,2
Peptacetobacter,2.6930384017881774e-06,6.0218169324157565e-06,0.0,1.3465192008940888e-05,1
Peptoniphilus,1.4699995069532073e-06,2.346142975893646e-06,0.0,5.379523382198002e-06,2
Peptostreptococcus,5.712648343851453e-06,1.0129491343401864e-05,0.0,2.3382959943807333e-05,2
Phascolarctobacterium,0.0016791814752385634,0.0025674635656633017,0.0,0.0058135183638601765,2
Phocaeicola,0.36091898591957716,0.07803604657313401,0.2892091516960349,0.4650639861121176,5
Porphyromonas,3.9409483051360674e-07,8.81222830609683e-07,0.0,1.9704741525680337e-06,1
Prevotella,0.00011756342723144744,0.00015702002878350966,0.0,0.0003592299675948295,4
Pseudobutyrivibrio,1.0421064348372743e-06,1.4958956566005678e-06,0.0,3.2400580216183376e-06,2
Pseudoflavonifractor,0.0002008429218530239,0.00029018786869187453,1.0041368765753444e-06,0.0006552538204350885,5
Pseudomonas,2.818296001871349e-07,6.301901440900211e-07,0.0,1.4091480009356743e-06,1
Pyramidobacter,7.739637020136878e-07,1.0600917783538453e-06,0.0,1.9704741525680337e-06,2
Raoultella,1.0538472915303092e-06,9.89635728974225e-07,0.0,2.0354360013515293e-06,3
Rikenella,1.0774727250966849e-05,1.403352619758961e-05,0.0,3.209726002131258e-05,3
Robinsoniella,2.54884158358625e-06,4.7378199139510455e-06,0.0,1.0903290310876452e-05,2
Roseburia,0.0010315599249368413,0.0007740456030374892,9.20458803527399e-06,0.0018348159565430146,5
Rothia,3.96529333423602e-06,5.637151527027131e-06,0.0,1.2056044008005213e-05,2
Ruminococcus,0.00023948063920797564,0.00033960318135657847,0.0,0.0007365962201476301,4
Ruthenibacterium,0.0010190280822640902,0.001015874539663486,9.957690692705498e-05,0.002590738612545208,5
Salmonella,5.780057514199565e-06,1.2924601515608683e-05,0.0,2.8900287570997825e-05,1
Scardovia,3.152758644108854e-07,7.049782644877464e-07,0.0,1.576379322054427e-06,1
Schaalia,7.730574341825276e-06,1.7286089733437013e-05,0.0,3.865287170912638e-05,1
Segatella,1.2848691312502384e-05,1.2027743126019677e-05,1.1822844915408202e-06,2.9287325566780877e-05,5
Sellimonas,1.2444207465629008e-05,1.0040086464405641e-05,1.2551710957191805e-06,2.3239036844710834e-05,5
Shigella,2.7893824944730376e-06,6.237248872889643e-06,0.0,1.3946912472365189e-05,1
Solobacterium,1.3946912472365188e-06,3.1186244364448217e-06,0.0,6.973456236182594e-06,1
Staphylococcus,1.5653552218898028e-06,1.5551175010596858e-06,0.0,3.6011560023911676e-06,3
Stomatobaculum,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Streptococcus,9.89315588607382e-05,0.00012994162854453628,1.0878149496232897e-06,0.00032081602821302184,5
Stutzerimonas,5.517327627190494e-07,1.2337119628535563e-06,0.0,2.758663813595247e-06,1
Subdoligranulum,2.2634229935838257e-05,3.522243393874845e-05,0.0,8.487692447467958e-05,4
Sutterella,1.6103717760374676e-06,1.446923555646389e-06,0.0,3.914300002599095e-06,4
Trueperella,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Turicibacter,2.351050959627275e-06,5.2571097642927e-06,0.0,1.1755254798136374e-05,1
Turicimonas,3.4445840022872036e-07,7.702323983322478e-07,0.0,1.7222920011436018e-06,1
Veillonella,4.539428029939653e-05,4.951118380415532e-05,1.589883387910962e-06,0.00012744960808462656,5
Victivallis,3.536447509599065e-05,7.246546490630552e-05,0.0,0.0001648703161094739,3
Weissella,5.949736003950625e-07,1.3304014153011553e-06,0.0,2.9748680019753122e-06,1
