Taxon,CSM5MCXD,CSM5MCY2,CSM67U9J,CSM67UAW,CSM67UB9
Murdochiella,2.234522773529888e-06,0.0,3.021393700604318e-06,2.988624101221112e-06,0.0
Muribaculum,0.0,2.0667504013723224e-05,0.0,3.7855905282134084e-06,9.037231889178098e-06
Muricomes,0.0,1.2525760008317104e-06,0.0,0.0,0.0
Murimonas,0.0,4.227444002807023e-06,0.0,1.1954496404884448e-06,0.0
Neglectibacter,5.698033072501214e-06,3.695099202453546e-05,6.305517288217708e-06,9.304583035135061e-05,6.024821259452066e-06
Neisseria,0.0,0.0,5.517327627190494e-06,0.0,0.0
Nocardioides,0.0,1.565720001039638e-06,0.0,0.0,0.0
Odoribacter,1.016707861956099e-05,0.006447165248280918,1.9179281751662193e-05,0.01242390963038291,0.0001855979660203428
Oribacterium,0.0,0.0,0.0,2.590140887724964e-06,0.0
Oscillibacter,0.003306423347992175,0.0010131774126727498,0.002566608266191616,0.0036985219460645,0.00010066472187667826
Oxalobacter,0.0,0.00011100954807371034,0.0,0.00020143326442230295,0.0
Pantoea,0.0,5.0103040033268416e-06,0.0,0.0,0.0
Parabacteroides,0.0025223293067605373,0.03539106518749967,0.0022408232063003677,0.01894787680174185,0.0026176174810858266
Paraprevotella,0.0009602861619244694,0.00032175546021364563,0.00035218941353565986,1.5540845326349782e-05,5.6399021234315176e-05
Parascardovia,0.0,1.8788640012475658e-06,0.0,0.0,0.0
Parasutterella,1.5641659414709215e-06,0.0025536893216956498,0.0,0.0,0.0
Peptacetobacter,0.0,1.3465192008940888e-05,0.0,0.0,0.0
Peptoniphilus,0.0,0.0,1.9704741525680337e-06,5.379523382198002e-06,0.0
Peptostreptococcus,0.0,0.0,2.3382959943807333e-05,5.180281775449928e-06,0.0
Phascolarctobacterium,0.0,0.0058135183638601765,0.0,0.0,0.002582389012332642
Phocaeicola,0.4226652337416961,0.2892091516960349,0.3060068853621489,0.32164967268588845,0.4650639861121176
Porphyromonas,0.0,0.0,1.9704741525680337e-06,0.0,0.0
Prevotella,0.0,1.6909776011228092e-05,1.6420617938066946e-05,0.00019525677461311263,0.0003592299675948295
Prevotellamassilia,1.7876182188239103e-06,1.7066348011332055e-05,0.0,1.1954496404884448e-06,3.263444848869869e-06
Propionibacterium,0.00015619314186973916,5.542648803680319e-05,0.0,6.296034773239143e-05,0.0
Pseudobutyrivibrio,3.2400580216183376e-06,0.0,1.9704741525680337e-06,0.0,0.0
Pseudoflavonifractor,1.1507792283678923e-05,0.0006552538204350885,6.305517288217708e-06,0.00033014334238155884,1.0041368765753444e-06
Pseudomonas,0.0,1.4091480009356743e-06,0.0,0.0,0.0
Pyramidobacter,1.8993443575004047e-06,0.0,1.9704741525680337e-06,0.0,0.0
Raoultella,0.0,2.0354360013515293e-06,1.839109209063498e-06,1.394691247236519e-06,0.0
Rikenella,0.0,3.209726002131258e-05,0.0,3.7855905282134084e-06,1.799078570530825e-05
Robinsoniella,0.0,0.0,1.0903290310876452e-05,0.0,1.840917607054798e-06
Roseburia,0.0014487528402181028,0.0018653988092386248,0.0005204679061649699,0.0019798638462556126,9.20458803527399e-06
Rothia,0.0,1.2056044008005213e-05,0.0,7.770422663174891e-06,0.0
Ruminiclostridium,3.5752364376478206e-06,0.00012917190008577013,3.021393700604318e-06,4.443087830482053e-05,3.5144790680137053e-06
Ruminococcus,0.00039383463883464276,0.0033548682462276325,0.0004676591988761466,0.016111274046469518,5.012316575571927e-05
Ruthenibacterium,0.0010059821526431556,0.00014811711209834977,0.0012507256271066833,0.002590738612545208,9.957690692705498e-05
Salmonella,0.0,0.0,2.8900287570997825e-05,0.0,0.0
Sanguibacteroides,0.0,1.1429756007589357e-05,0.0,5.578764988946076e-06,0.0
Scardovia,0.0,0.0,1.576379322054427e-06,0.0,0.0
Schaalia,0.0,0.0,0.0,3.865287170912638e-05,0.0
Segatella,3.686962576324315e-06,8.768032005821973e-06,1.1822844915408202e-06,2.131885192204393e-05,2.9287325566780877e-05
Sellimonas,2.3239036844710834e-05,2.176350801445097e-05,3.8095833616315317e-06,1.2153738011632521e-05,1.2551710957191805e-06
Shigella,0.0,0.0,0.0,1.3946912472365189e-05,0.0
Soleaferrea,0.0,0.0,1.0509195480362845e-06,0.0,0.0
Solobacterium,0.0,0.0,0.0,6.973456236182594e-06,0.0
Sphingomonas,0.0,7.82860000519819e-06,0.0,0.0,0.0
Staphylococcus,0.0,3.6011560023911676e-06,2.2332040395771047e-06,1.9924160674807413e-06,0.0
Stomatobaculum,0.0,1.0960040007277466e-06,0.0,0.0,0.0
Streptococcus,9.19506121307549e-05,0.0005544214523681358,2.3645689830816403e-05,0.00022932708936703334,3.932869433253432e-06
Stutzerimonas,0.0,0.0,2.758663813595247e-06,0.0,0.0
Subdoligranulum,0.000846995857306504,0.00014936968809918147,0.0008014575203211715,0.001083077374282531,0.00015455340091955508
Sutterella,1.0055352480884496e-06,3.914300002599095e-06,0.0,1.7931744607326671e-06,1.3388491687671258e-06
Synergistes,0.0,1.7379492011539984e-05,0.0,9.762838730655633e-05,0.0
Tannerella,5.083539309780495e-05,3.334983602214429e-05,3.32353307066475e-05,0.00022833088133329294,3.5981571410616504e-06
Terrisprobacter,0.0,2.1920080014554933e-06,0.0,5.180281775449928e-06,0.0
Thomasclavelia,7.37392515264863e-06,0.0,4.860502909667816e-06,1.354842925886904e-05,0.0
Trueperella,0.0,1.0960040007277466e-06,0.0,0.0,0.0
Turicibacter,0.0,6.732596004470444e-06,0.0,2.709685851773808e-05,0.0
Turicimonas,0.0,1.7222920011436018e-06,0.0,0.0,0.0
Tyzzerella,0.00023674768785549163,0.0001778657921181029,9.878643751541075e-05,0.00017991517089351093,3.4559044168801435e-05
Veillonella,3.9551053091479016e-05,0.00021278134814128682,1.77342673731123e-05,6.475352219312409e-05,1.589883387910962e-06
Victivallis,7.485651291325125e-06,0.0001648703161094739,4.4664080791542094e-06,0.0,0.0
Weissella,0.0,2.9748680019753122e-06,0.0,0.0,0.0
