Taxon,CSM5MCXD,CSM5MCY2,CSM67U9J,CSM67UAW,CSM67UB9
Adlercreutzia_equolifaciens,6.010866260795399e-05,2.5677808017050064e-05,2.640435364441165e-05,9.962080337403707e-06,7.447348501267137e-05
Adlercreutzia_mucosicola,2.569701189559371e-06,0.0,0.0,0.0,1.7572395340068526e-06
Adlercreutzia_muris,0.0,0.0,0.0,0.0,1.5062053148630165e-06
Aeromicrobium_massiliense,0.0,1.565720001039638e-06,0.0,0.0,0.0
Agathobacter_rectalis,0.0004601999652084804,0.0014118097249374417,0.00031186037587976743,0.00043713608520527466,1.171493022671235e-05
Agathobaculum_desmolans,8.267734262060584e-06,7.515456004990263e-06,1.9836106469184873e-05,2.789382494473038e-06,3.012410629726033e-06
Aggregatibacter_aphrophilus,0.0,1.565720001039638e-06,0.0,0.0,0.0
Aggregatibacter_segnis,0.0,1.0960040007277466e-06,0.0,0.0,0.0
Akkermansia_muciniphila,0.0016954441544158024,9.394320006237829e-06,0.002005942687314258,0.0,0.0
Akkermansia_sp_KLE1798,0.0006685692138401425,0.0,0.0007859564569876363,0.0,0.0
Alcaligenes_faecalis,0.0,1.565720001039638e-06,0.0,0.0,0.0
Alistipes_communis,0.0,0.0005130864443406894,0.0,0.017276438962732257,5.271718602020558e-05
Alistipes_finegoldii,0.0011016197273502348,0.007721974473127391,0.00038568747412931644,0.0025303684057005416,0.0014846163720166467
Alistipes_ihumii,0.0,2.0354360013515293e-06,0.0,0.0,1.840917607054798e-06
Alistipes_indistinctus,0.0,0.0001496828320993894,0.0,0.0010627547303942275,0.0
Alistipes_inops,0.00025607630984652517,0.0005919987323930872,9.550231392779737e-05,6.674593826060483e-05,0.0
Alistipes_onderdonkii,3.6757899624566655e-05,0.004400299490921799,1.9047916808157657e-05,0.038988593816496886,0.0008266556836406523
Alistipes_provencensis,0.0,0.00100409623666672,0.0,2.2514301562532376e-05,0.00035839318686435
Alistipes_putredinis,0.0,0.04202549054790493,1.4187413898489841e-05,0.009503027675456143,0.0004096878456427405
Alistipes_senegalensis,0.0,0.0002071447561375441,0.0,0.00012811235313901165,0.0420317471262021
Alistipes_shahii,1.0055352480884496e-06,0.009058159922014619,1.9704741525680337e-06,0.0006128671823570761,0.002444571226022676
Alistipes_sp_HGB5,0.0,0.0015293952970155185,0.0,0.002050793858257927,0.0011001993044343855
Alistipes_sp_cv1,0.0,0.0006134490964073302,0.0,2.0521885495051635e-05,4.476776908065077e-05
Alistipes_timonensis,0.0,6.967454004626389e-05,0.0,3.785590528213408e-05,0.0015687965135028797
Allisonella_histaminiformans,0.0,0.0,0.0,0.0,0.0002604898413982539
Allofournierella_massiliensis,4.0221409923537985e-06,0.00014639482009720615,3.021393700604318e-06,2.2912784776028525e-05,1.0878149496232897e-06
Alloprevotella_tannerae,0.0,4.4153304029317796e-05,0.0,0.0,0.0
Amedibacillus_dolichus,0.0,2.1920080014554933e-06,0.0,0.0,0.0
Amedibacterium_intestinale,2.5026655063534744e-05,0.0,1.3399224237462628e-05,0.0,0.0
Anaerobutyricum_hallii,0.0014973537105423779,0.0001310507640870177,0.00030752533274411775,0.0,0.0
Anaerococcus_obesiensis,0.0,0.0,0.0,4.383315348457631e-06,0.0
Anaerococcus_vaginalis,0.0,0.0,0.0,4.9810401687018535e-06,0.0
Anaerofustis_stercorihominis,2.0110704961768993e-06,0.0,1.0509195480362845e-06,0.0,0.0
Anaeroglobus_geminatus,3.016605744265349e-06,0.0,1.0509195480362845e-06,1.1954496404884448e-06,0.0
Anaerostipes_caccae,1.0837435451619956e-05,0.0,4.072313248640603e-06,0.0,0.00013530744411852764
Anaerostipes_hadrus,0.0017122030752172767,3.929957202609492e-05,0.0005590891995553034,0.00028093066551478454,0.0
Anaerotignum_lactatifermentans,0.0052077787759887565,0.00021747850814440574,0.002532059286049923,3.068320743920342e-05,2.4266641183904153e-06
Anaerotignum_propionicum,1.3407136641179328e-06,0.0,0.0,0.0,0.0
Anaerotruncus_Anaerotruncus_sp,5.586306933824719e-06,0.0005811952643859136,5.123232796676887e-06,2.0123402281555486e-05,2.34298604534247e-06
Anaerotruncus_colihominis,0.0033717831391179244,0.0002686775521784019,0.0022497560224586763,9.065493107037373e-05,3.6148927556712394e-05
Bacteroides_Bacteroides_avicola,1.374231505720881e-05,1.440462400956467e-05,4.203678192145138e-06,3.38710731471726e-06,0.0
Bacteroides_acidifaciens,2.0222431100445486e-05,0.00027995073618588726,2.3645689830816403e-05,0.0002233498411645911,0.00013806882052910983
Bacteroides_caccae,0.00882725876455247,0.014856960517865022,0.014700788097705567,0.025781664671594044,0.005297407770446277
Bacteroides_caecimuris,0.00022065912388607642,0.0010909936967244199,0.00021556987229094288,0.00020581657977076058,0.0009075723802780154
Bacteroides_cellulosilyticus,0.00019205723238489386,0.09144290179271809,0.00036020267508943656,0.0001994408483548222,0.0038329578140341852
Bacteroides_clarus,5.765068755707111e-05,0.0003050022562025215,2.403978466133001e-05,9.762838730655633e-06,0.00010543437204041115
Bacteroides_eggerthii,0.00014010457790032397,0.0022048469054640183,0.0001425309637024211,0.00018350151981497628,0.002028942237193531
Bacteroides_faecis,0.0004588592515443625,0.0006286365804174147,0.0005623733231429167,0.0005919468136485282,0.00020082737531506887
Bacteroides_finegoldii,4.267938497442086e-05,0.0024475335056251624,3.954084799486521e-05,0.0001408638159708884,0.017497085074325375
Bacteroides_fluxus,0.00012234012185076136,7.515456004990263e-06,0.0002279181769803692,1.5540845326349782e-05,0.0006363717455296244
Bacteroides_fragilis,0.012062512562207717,0.0024257699976107114,0.02816214795344584,0.044938545918814625,0.0008375338331368851
Bacteroides_gallinarum,0.000119546968383849,0.01618578708274736,0.00012006755836314552,6.037020684466646e-05,1.0292402984897279e-05
Bacteroides_graminisolvens,3.910414853677304e-06,1.597034401060431e-05,9.19554604531749e-06,2.1916576742288155e-06,4.68597209068494e-06
Bacteroides_helcogenes,2.0110704961768993e-06,6.57602400436648e-06,1.7077442655589625e-06,1.7931744607326671e-06,1.0376081057945224e-05
Bacteroides_intestinalis,0.00025183071657681837,0.004491737538982514,0.00022397722867523314,6.216338130539913e-05,0.003438415699613123
Bacteroides_neonati,3.128331882941843e-06,0.0,0.0,0.0,0.0
Bacteroides_nordii,2.4691476647505263e-05,0.00808694380536973,5.070686819275073e-05,0.0001322964268807212,0.00017572395340068525
Bacteroides_oleiciplenus,2.3015584567357847e-05,0.0002672684041774662,1.931064669516673e-05,9.962080337403707e-06,0.0002994001453655485
Bacteroides_ovatus,0.0017600218625708163,0.008469762345623922,0.00401372448383758,0.039360976379509034,0.2043537366694554
Bacteroides_pyogenes,9.720174064855012e-06,1.0490324006965575e-05,7.0937069492449205e-06,2.072112710179971e-05,1.1882286372808241e-05
Bacteroides_rodentium,0.0006179572730196905,0.0006178331124102412,0.0014837670368837293,8.607237411516803e-05,0.00044541838283421317
Bacteroides_salyersiae,3.362956774162481e-05,0.0006038982044009884,6.739021601782674e-05,0.00014285623203836914,0.006383800192827751
Bacteroides_sp_14,2.536183347956423e-05,0.0074069516089182155,3.743900889879264e-05,0.00011356771584640225,0.0019854296392085996
Bacteroides_sp_3_1_33FAA,0.01493689093193789,0.020956066209914827,0.005680088792192613,0.0016833923354144782,0.008987443435714572
Bacteroides_sp_D2,5.8097592111777086e-06,0.0012189130208093582,1.0246465593353774e-05,0.001279131115322636,0.003575564061338705
Bacteroides_sp_D22,0.00913573463343827,0.004228226862807542,0.01618783925817691,0.013133408992012803,0.0026902500484914434
Bacteroides_sp_HPS0048,0.004927346167910756,0.00804388650534114,0.0025856561829997737,0.00041143391793477306,0.0006336103691190422
Bacteroides_sp_f07,1.6088563969415194e-05,0.00019978587213265783,2.3382959943807333e-05,8.965872303663336e-05,4.6608686687705564e-05
Bacteroides_stercoris,0.0008449847868103271,0.007004874712651237,0.0004232578479716136,0.001069927428237158,0.0006664958518268848
Bacteroides_thetaiotaomicron,0.0823197072507024,0.022828667331158237,0.08955949524859567,0.006822630339874303,0.011809486449256529
Bacteroides_uniformis,0.1196216014444849,0.09270080124155333,0.2663990412460963,0.04602660433326586,0.08435553072734153
Bacteroides_vicugnae,2.346248912206382e-06,0.0002666421161770504,9.458275932326562e-06,0.0006276110612564336,0.0006710144677714738
Bacteroides_xylanisolvens,0.0004895839396803984,0.020949646757910566,0.0008819842306894519,0.039673387218890015,0.035930611464130305
Barnesiella_Barnesiella_sp,0.00011083232956708244,0.004084180622711896,6.0165144125077294e-05,4.961116008027046e-05,3.5981571410616504e-06
Barnesiella_intestinihominis,0.0,0.0021126259974027835,0.0,0.0,1.6735614609589073e-06
Barnesiella_viscericola,0.0,7.734656805135812e-05,0.0,1.2153738011632521e-05,0.0001857653221664387
Bifidobacterium_Bifidobacterium_sp,3.686962576324315e-06,5.9497360039506245e-06,1.0509195480362845e-06,1.6138570146594003e-05,2.2593079722945246e-06
Bifidobacterium_adolescentis,0.0,0.0,0.0,7.411787771028357e-05,0.0
Bifidobacterium_animalis,7.262199013972136e-06,2.145036401424304e-05,0.0,0.0,0.0
Bifidobacterium_boum,1.675892080147416e-06,0.0,0.0,0.0,0.0
Bifidobacterium_faecale,0.0,0.0,0.0,1.494312050610556e-05,0.0
Bifidobacterium_longum,7.932555846031102e-06,3.789042402515924e-05,0.00038240335054170305,6.973456236182594e-06,0.0
Bifidobacterium_pullorum,0.0,0.0,0.0,3.984832134961483e-06,0.0
Bilophila_wadsworthia,0.0,0.0007388632684906052,0.0,5.3795233821980016e-05,6.694245843835629e-06
Blautia_Blautia_sp,0.005812440638505945,0.00043151243228652423,0.002511172260032702,0.0007459605756647895,0.0004924454598871584
Blautia_argi,2.4579750508828766e-05,0.0,2.377705477432094e-05,0.0,1.3388491687671258e-06
Blautia_coccoides,8.714638816766563e-06,0.0,6.699612118731314e-06,0.0,0.0
Blautia_faecis,3.98862315075085e-05,0.00016753204011124128,1.720880759909416e-05,0.00019007649283766273,2.34298604534247e-06
Blautia_glucerasea,4.122694517162643e-05,9.911007606580909e-05,8.275991440785741e-06,0.00020143326442230295,1.171493022671235e-06
Blautia_hansenii,9.049817232796046e-06,0.0,9.326910988822025e-06,0.0,1.2551710957191805e-06
Blautia_hydrogenotrophica,1.7876182188239103e-06,2.5051520016634208e-06,1.3136494350453557e-06,6.176489809190298e-06,0.00017547291918154143
Blautia_luti,4.759533507618661e-05,4.399673202921383e-05,1.4450143785498912e-05,2.84915497649746e-05,2.510342191438361e-06
Blautia_massiliensis_,0.0009595040789537339,0.0005215413323463034,0.00024328787537039988,0.0004853525540383086,5.706844581869873e-05
Blautia_obeum,6.670050478986715e-05,5.761849603825868e-05,1.2611034576435416e-05,0.00021856804260263733,8.953553816130153e-06
Blautia_producta,2.569701189559371e-06,4.54058800301495e-06,1.0509195480362845e-06,2.988624101221112e-06,1.5062053148630165e-06
Blautia_wexlerae,0.00016960027851091849,6.779567604501632e-05,7.881896610272134e-05,1.8130986214074745e-05,4.0165475063013775e-06
Borkfalkia_Borkfalkia_ceftriaxoniphila,0.0,4.853732003222878e-05,0.0,3.187865707969186e-06,0.0
Brevibacterium_casei,0.0,0.0,1.0509195480362845e-06,0.0,0.0
Butyricicoccus_Butyricicoccus_sp,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Butyricicoccus_pullicaecorum,7.597377430001619e-06,1.9414928012891512e-05,7.750531666767598e-06,1.2153738011632521e-05,0.0
Butyricimonas_synergistica,0.0,2.1920080014554933e-06,0.0,1.1954496404884448e-06,0.0
Butyricimonas_virosa,0.0,1.1273184007485395e-05,0.0,0.00015421300362300939,1.3388491687671258e-05
Campylobacter_jejuni,1.1507792283678923e-05,0.0,4.9918678531723515e-06,0.0,2.0082737531506887e-06
Christensenella_hongkongensis,0.0,1.0960040007277466e-06,0.0,5.379523382198002e-06,0.0
Christensenella_massiliensis,0.0,0.0,1.3136494350453557e-06,0.0,0.0
Christensenella_minuta,0.0,0.0,0.0,5.578764988946076e-06,0.0
Christensenella_timonensis,0.0,0.0,0.0,2.3908992809768896e-06,0.0
Citrobacter_freundii,0.0,0.0,0.0,7.571181056426817e-06,0.0
Cloacibacillus_evryensis,0.0,4.384016002910987e-06,0.0,1.653705336009015e-05,0.0
Cloacibacillus_porcorum,0.0,0.0,0.0,5.977248202442224e-06,0.0
Clostridioides_difficile,5.8097592111777086e-06,6.732596004470444e-06,2.3645689830816404e-06,3.187865707969186e-06,0.0
Clostridium_Clostridium_sp,0.0062670542967806,0.00029388564419514007,0.005516539437529467,0.0008483707615332996,0.0001281948079094523
Clostridium_cadaveris,2.0110704961768993e-06,0.0,1.0509195480362845e-06,1.1954496404884448e-06,0.0
Clostridium_neonatale,0.0,0.0,0.0,1.7931744607326671e-06,0.0
Clostridium_phoceensis,0.007893786875910358,0.0008818135045855241,0.0043425309374294325,0.00025383380699704647,0.0001134674670530139
Clostridium_sp_7_3_54FAA,0.0009233048100225497,1.1586328007693322e-05,0.0004655573597800741,7.073077039556632e-05,0.00036299548088198697
Clostridium_sp_AT4,0.0006075667421227766,8.768032005821973e-06,0.0031241210864248648,9.762838730655633e-06,9.823805775828785e-05
Clostridium_sp_ATCC_29733,6.927020597942653e-06,1.3778336009148815e-05,3.8095833616315317e-06,3.0085482618959195e-05,6.359533551643848e-06
Clostridium_sp_ATCC_BAA_442,0.005843277052780657,0.001323503116878806,0.01313110838776987,0.0005961308873902378,4.7529145491232965e-05
Clostridium_sp_D5,0.0,7.045740004678372e-06,0.0,7.770422663174891e-06,0.0
Clostridium_sp_HGF2,6.915847984075004e-05,0.0,0.0,0.0,0.0
Clostridium_sp_KLE_1755,0.0006808590890945568,4.869389203233274e-05,0.00019113599279909924,6.335883094588758e-05,4.4433056788458985e-05
Clostridium_sp_Marseille_P299,4.424355091589178e-05,0.0,2.9163017458006898e-05,0.0,0.0
Clostridium_sp_SS2,0.0010019600116508017,2.1920080014554932e-05,0.0003331414967275022,0.00013827367508316345,0.0
Colibacter_massiliensis,1.3407136641179328e-06,0.0,0.0,0.0,0.0
Collinsella_Collinsella_sp,0.0,0.0,0.0,1.7931744607326671e-06,0.0
Collinsella_aerofaciens,0.0,0.0,0.0,1.5540845326349782e-05,1.0041368765753444e-06
Collinsella_sp_4_8_47FAA,0.0,0.0,0.0,1.15560131913883e-05,2.4266641183904153e-06
Collinsella_stercoris,0.0,0.0,0.0,0.0,1.2551710957191805e-06
Coprobacillus_Coprobacillus_sp,0.00044031271252406443,0.00018412867212226145,0.0005341298602894416,0.00021438396886092778,9.363576374065086e-05
Coprobacillus_cateniformis,4.692497824412764e-06,1.7222920011436018e-06,2.3645689830816404e-06,0.0,0.0
Coprobacillus_sp_8_2_54BFAA,5.362854656471731e-05,3.131440002079276e-06,1.1691479971903666e-05,4.184073741709557e-06,1.0041368765753444e-06
Coprobacillus_sp_K06,1.117261386764944e-06,0.0,0.0,4.781798561953779e-06,0.0
Coprobacter_fastidiosus,6.37956251842783e-05,1.2525760008317105e-05,6.082196884259997e-05,0.0,7.447348501267137e-06
Coprobacter_secundus,3.7986887150008093e-06,6.560366804356083e-05,0.0,1.7931744607326672e-05,2.3513538526472646e-05
Coprococcus_Coprococcus_sp,0.0,4.791103203181293e-05,0.0,0.00034329328842693175,1.5062053148630165e-06
Coprococcus_catus,9.384995648825529e-06,1.1742900007797286e-05,2.758663813595247e-06,8.348223322744307e-05,0.0
Coprococcus_comes,1.0949161590296451e-05,7.13968320474075e-05,1.839109209063498e-06,0.0001878848351634339,0.0
Coprococcus_eutactus,2.6814273282358655e-06,1.4091480009356743e-06,0.0,8.766630696915262e-06,0.0
Coprococcus_sp_HPP0074,2.0892787932504452e-05,0.0,3.3103965763142965e-05,6.375731415938372e-06,0.0
Corynebacterium_accolens,0.0,0.0,2.6272988700907115e-06,0.0,0.0
Corynebacterium_afermentans,1.8993443575004047e-06,0.0,0.0,0.0,0.0
Corynebacterium_durum,1.0055352480884496e-06,0.0,0.0,0.0,0.0
Corynebacterium_kefirresidentii,0.0,0.0,1.4450143785498912e-06,1.394691247236519e-06,0.0
Corynebacterium_kroppenstedtii,0.0,7.045740004678372e-06,0.0,0.0,0.0
Corynebacterium_matruchotii,0.0,0.0,3.8095833616315317e-06,0.0,0.0
Corynebacterium_propinquum,0.0,1.8788640012475658e-06,0.0,0.0,0.0
Corynebacterium_pseudogenitalium,0.0,0.0,0.0,2.789382494473038e-06,0.0
Corynebacterium_simulans,0.0,0.0,1.3136494350453557e-06,0.0,0.0
Culturomica_massiliensis,2.6814273282358655e-06,3.4445840022872037e-06,3.8095833616315317e-06,9.364355517159484e-06,9.27989830101714e-05
Cuneatibacter_caecimuris,3.3964746157654295e-05,0.0,9.983735706344703e-06,0.0,1.2551710957191805e-06
Cutibacterium_acnes,1.2289875254414383e-05,3.1470972020896724e-05,3.848992844682892e-05,3.3472589933676454e-05,5.4725459773356264e-05
Cutibacterium_granulosum,0.0,0.0,0.0,1.394691247236519e-06,0.0
Cutibacterium_modestum,0.0,0.0,1.3136494350453557e-06,0.0,4.267581725445213e-06
Cutibacterium_namnetense,0.0,0.0,2.6272988700907115e-06,1.7931744607326671e-06,0.0
Delftia_acidovorans,0.0,0.0,0.0,1.9924160674807413e-06,0.0
Dellaglioa_algida,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Desulfitobacterium_hafniense,0.0,0.0,6.5682471752267784e-06,0.0,0.0
Desulfovibrio_desulfuricans,0.0,1.7849208011851875e-05,0.0,0.0,0.0
Desulfovibrio_legallii,0.0,0.0021130957134030954,0.0,0.0,0.0
Dialister_invisus,0.007593690467425295,0.0,0.004521975450256628,0.006118112018413112,7.614704647363028e-06
Dialister_pneumosintes,0.0,0.0,0.0,5.6783857923201124e-05,0.0
Dorea_Dorea_massiliensis,9.384995648825529e-06,6.482080804304101e-05,1.1822844915408202e-06,2.5303684057005415e-05,1.0878149496232897e-06
Dorea_Dorea_sp,0.0007497941166579539,4.211786802796626e-05,0.00017878768810967291,4.781798561953779e-06,0.0
Dorea_formicigenerans,2.6367368727652676e-05,6.857853604553614e-05,1.4581508729003449e-05,3.38710731471726e-06,0.0
Dorea_longicatena,0.00013932249492958852,0.0001994727281324499,2.929438240151143e-05,1.0360563550899855e-05,0.0
Dorea_sp_D27,0.0,4.227444002807023e-06,0.0,0.0,0.0
Ectopseudomonas_mendocina,0.0,0.0,6.962342005740386e-06,0.0,0.0
Ectopseudomonas_oleovorans,0.0,2.1920080014554933e-06,4.335043135649674e-06,0.0,0.0
Eggerthella_Eggerthella_sp,6.815294459266158e-06,0.0,2.8900287570997825e-06,1.9924160674807413e-06,0.0
Eggerthella_lenta,4.212075428103839e-05,1.565720001039638e-05,4.137995720392871e-05,1.593932853984593e-05,0.0
Eggerthella_sp_1_3_56FAA,1.1060887728972945e-05,0.0,1.3399224237462628e-05,1.0360563550899855e-05,0.0
Eisenbergiella_tayi,0.00030590616769624165,1.6283488010812235e-05,0.00026759038991873896,4.104377099010327e-05,2.34298604534247e-06
Emergencia_timonensis,0.0,0.0001224393040812997,0.0,1.653705336009015e-05,0.0
Enterobacter_cloacae,0.0,0.0,0.0,1.1954496404884448e-06,0.0
Enterobacter_hormaechei,0.0,6.262880004158552e-06,0.0,0.0,0.0
Enterobacter_kobei,0.0,1.111661200738143e-05,0.0,0.0,0.0
Enterobacter_ludwigii,0.0,5.0103040033268416e-06,0.0,0.0,0.0
Enterocloster_aldenensis,0.00042344206558391374,1.5344056010188452e-05,0.00025826347892991694,3.765666367538601e-05,9.857277005047963e-05
Enterocloster_aspragiformis,0.000896713989017544,4.712817203129311e-05,0.0008059239284003257,5.439295864222424e-05,7.045693750637e-05
Enterocloster_bolteae,0.013278204677146653,0.00022045337614638104,0.010430770609090638,0.00015222058755552865,0.0017236846267146264
Enterocloster_citroniae,0.0002694834464877045,1.5500628010292418e-05,0.00013872138034078956,1.653705336009015e-05,0.0005295985243204462
Enterocloster_clostridioformis,0.02492006832723737,0.0001769263601174791,0.01908075804403379,0.00025064594128907725,0.02503857140777145
Enterocloster_lavalensis,5.6756878447659154e-05,0.00010975697207287862,3.651945429426089e-05,0.00012034193047583678,0.002004675596009627
Enterococcus_casseliflavus,0.0,1.0960040007277466e-06,0.0,0.0,0.0
Enterococcus_faecium,2.4579750508828768e-06,1.2525760008317105e-05,0.0,0.0,2.761376410582197e-06
Escherichia_coli,0.00039841541052037903,0.0003691967762451467,0.0027283185116456993,0.0026319816251420595,4.518615944589049e-06
Escherichia_fergusonii,0.0,0.0,7.881896610272135e-06,0.0,0.0
Escherichia_marmotae,0.0,0.0,5.451645155438226e-05,0.0,0.0
Eshraghiella_crossota,0.0,5.636592003742697e-06,0.0,0.0,0.0
Eubacterium_Eubacterium_sp,5.463408181280576e-05,0.00038657626825668663,3.862129339033346e-05,0.0020107462953015643,9.455622254417826e-06
Eubacterium_limosum,0.0,0.0,0.0,6.77421462943452e-06,0.0
Eubacterium_ramulus,5.642170003162967e-05,1.6126916010708272e-05,1.156011502839913e-05,1.6736294966838227e-05,0.0
Eubacterium_sp_SB2,2.4803202786181757e-05,3.0061824019961053e-05,1.5238333446526127e-05,1.2950704438624818e-05,4.68597209068494e-06
Eubacterium_ventriosum,1.0613983174266968e-05,0.00034054410022612126,3.940948305136067e-06,0.0007569188640359336,0.0
Extibacter_muris,3.351784160294832e-06,0.0,1.9704741525680337e-06,0.0,0.0
Faecalibacterium_Faecalibacterium_sp,0.0005925954395401263,0.001592806957057624,0.00024775428344955407,0.011471335508520367,0.0009625488742705155
Faecalibacterium_duncaniae,8.915745866384253e-05,0.001843009013223758,5.346553200634598e-05,0.0003120123561674841,2.0333771750650724e-05
Faecalibacterium_prausnitzii,0.006435537313904754,0.015290664958153002,0.00282854996353966,0.024370635612604184,0.002750498261085964
Faecalicatena_contorta,1.2289875254414383e-05,7.045740004678372e-06,3.415488531117925e-06,0.0001916704256916473,1.7572395340068526e-06
Faecalicatena_fissicatena,5.698033072501214e-06,3.820356802536717e-05,7.487801779758528e-06,0.0,1.0041368765753444e-06
Faecalimicrobium_dakarense,0.0,6.419452004262516e-06,0.0,0.0,0.0
Faecalispra_sprospaeroides,0.0,7.045740004678372e-06,0.0,5.578764988946076e-06,0.0
Faecalitalea_cylindroides,0.0,3.28801200218324e-06,0.0,3.38710731471726e-06,0.0
Flavonifractor_Flavonifractor_sp,0.001234797284652616,0.0003569841602370375,0.001752802441181018,0.00018449772784871665,7.782060793458918e-06
Flavonifractor_plautii,0.0031840832261414136,0.0002877793361910855,0.0034342737180390734,0.0001077897092507081,1.6149868098253455e-05
Frisingicoccus_caecimuris,6.927020597942653e-06,2.8182960018713487e-06,2.2332040395771047e-06,0.0,0.0
Fructilactobacillus_sanfranciscensis,3.2400580216183376e-06,0.0,0.0,0.0,0.0
Fusicatenibacter_saccharivorans,0.00039997957646184995,0.00013997536809294363,0.0002467033639015178,0.0002669837530424193,1.3388491687671258e-06
Fusicatenibacter_sp_2789STDY5834925,0.0007159410966389761,0.00021356420814180662,0.0001835168260758362,0.0002540330486037945,4.267581725445213e-06
Fusobacterium_Fusobacterium_sp,2.234522773529888e-06,1.565720001039638e-06,2.101839096072569e-06,9.962080337403707e-06,0.0
Gabonia_massiliensis,3.686962576324315e-06,7.358884004886299e-06,0.0,7.571181056426817e-06,0.0
Gabonibacter_massiliensis,0.0,0.0,0.0,0.0,1.548044351386989e-05
Gemella_morbillorum,0.0,0.0,0.0,7.571181056426817e-06,0.0
Gemmiger_formicilis,7.0387467366191465e-06,3.334983602214429e-05,3.2841235876133892e-06,0.00012352979618380597,2.8952613274589095e-05
Gordonibacter_pamelaeae,9.608447926178518e-06,1.0333752006861612e-05,9.589640875831097e-06,1.7931744607326671e-06,0.0
Gordonibacter_urolithinfaciens,4.435527705456828e-05,1.8788640012475658e-06,2.2463405339275584e-05,2.988624101221112e-06,0.0
Granulicatella_adiacens,0.0,0.0,0.0,8.567389090167188e-06,0.0
Haemophilus_aegyptius,0.0,0.0,4.597773022658745e-06,0.0,0.0
Haemophilus_haemolyticus,0.0,4.384016002910987e-06,1.4318778841994378e-05,2.789382494473038e-06,0.0
