Taxon,CSM5MCXD,CSM5MCY2,CSM67U9J,CSM67UAW,CSM67UB9
Porphyromonas,0.0,0.0,2.5352021265951493e-06,0.0,0.0
Prevotella,0.0,2.329488957575261e-05,2.112668438829291e-05,0.00029556745331843834,0.0003836338390603768
Pseudobutyrivibrio,4.374002557735702e-06,0.0,2.5352021265951493e-06,0.0,0.0
Pseudoflavonifractor,1.5535250463681976e-05,0.0009026769710604135,8.112646805104478e-06,0.0004997502756618901,1.072351751391689e-06
Pseudomonas,0.0,1.941240797979384e-06,0.0,0.0,0.0
Pyramidobacter,2.56407046487955e-06,0.0,2.5352021265951493e-06,0.0,0.0
Raoultella,0.0,2.8040144859702213e-06,2.366188651488806e-06,2.1111960951317023e-06,0.0
Rikenella,0.0,4.421715150953041e-05,0.0,5.730389401071763e-06,1.9212968879101096e-05
Robinsoniella,0.0,0.0,1.4028118433826492e-05,0.0,1.9659782108847634e-06
Roseburia,0.0018610626744793393,0.002073245172241982,0.0005535191309732743,0.002777429262866835,9.829891054423818e-06
Rothia,0.0,1.660839349382362e-05,0.0,1.17623782443052e-05,0.0
Ruminococcus,8.748005115471406e-06,0.0006244324566833685,1.3521078008507462e-06,0.0011150131376717006,0.0
Ruthenibacterium,0.0013580523803397332,0.00020404597720983302,0.0016091772964874943,0.003921697546428218,0.00010634154867967585
Salmonella,0.0,0.0,3.7182964523395523e-05,0.0,0.0
Scardovia,0.0,0.0,2.0281617012761194e-06,0.0,0.0
Schaalia,0.0,0.0,0.0,5.851029177936432e-05,0.0
Segatella,4.97731325535442e-06,1.2078831631871723e-05,1.5211212759570896e-06,3.227114031129888e-05,3.12769260822576e-05
Sellimonas,3.1372156276173314e-05,2.9981385657681598e-05,4.901390778083955e-06,1.8397565971861977e-05,1.3404396892396114e-06
Shigella,0.0,0.0,0.0,2.1111960951317026e-05,0.0
Solobacterium,0.0,0.0,0.0,1.0555980475658513e-05,0.0
Staphylococcus,0.0,4.960948705947315e-06,2.8732290768078355e-06,3.015994421616718e-06,0.0
Stomatobaculum,0.0,1.5098539539839654e-06,0.0,0.0,0.0
Streptococcus,9.064743231721232e-05,0.00044195582167330644,1.436614538403918e-05,0.0001429581355846324,1.1617143973409967e-06
Stutzerimonas,0.0,0.0,3.549282977233209e-06,0.0,0.0
Subdoligranulum,9.502143487494803e-06,2.1137955355775515e-05,7.605606379785448e-06,0.0001284813623608722,0.0
Sutterella,1.3574490696421146e-06,5.392335549942733e-06,0.0,2.714394979455046e-06,1.4298023351889188e-06
Trueperella,0.0,1.5098539539839654e-06,0.0,0.0,0.0
Turicibacter,0.0,0.0,0.0,1.7794367087538636e-05,0.0
Turicimonas,0.0,2.3726276419748025e-06,0.0,0.0,0.0
Veillonella,4.0723472089263436e-05,0.0001755744455061354,2.0281617012761194e-05,7.871745440419633e-05,1.6978902730368411e-06
Victivallis,1.010545418511352e-05,0.00022712517336358792,5.746458153615671e-06,0.0,0.0
Weissella,0.0,4.0981750179564775e-06,0.0,0.0,0.0
