Taxon,mean,SD,minimum,maximum,non_zero_count
Bacteroides_nordii,0.0016940725060982785,0.003574241665706254,2.4691476647505263e-05,0.00808694380536973,5
Bacteroides_oleiciplenus,0.00012379137222858858,0.00014616188711383328,9.962080337403707e-06,0.0002994001453655485,5
Bacteroides_ovatus,0.05159164434819935,0.08673550578474505,0.0017600218625708163,0.2043537366694554,5
Bacteroides_pyogenes,1.1981523699134693e-05,5.186970381487047e-06,7.0937069492449205e-06,2.072112710179971e-05,5
Bacteroides_rodentium,0.0006502096358526084,0.000514076040675341,8.607237411516803e-05,0.0014837670368837293,5
Bacteroides_salyersiae,0.001446314882605312,0.002769681594383726,3.362956774162481e-05,0.006383800192827751,5
Bacteroides_sp_14,0.0019137499612703148,0.0031822794874845927,2.536183347956423e-05,0.0074069516089182155,5
Bacteroides_sp_3_1_33FAA,0.010448776341034877,0.007619943315641935,0.0016833923354144782,0.020956066209914827,5
Bacteroides_sp_D2,0.001217932884455046,0.0014568733564895376,5.8097592111777086e-06,0.003575564061338705,5
Bacteroides_sp_D22,0.009075091958985395,0.005729814488690462,0.0026902500484914434,0.01618783925817691,5
Bacteroides_sp_HPS0048,0.003320386628661097,0.0032060244624629876,0.00041143391793477306,0.00804388650534114,5
Bacteroides_sp_f07,7.510496115404386e-05,7.537784779313251e-05,1.6088563969415194e-05,0.00019978587213265783,5
Bacteroides_stercoris,0.002001908125499444,0.0028067862825322284,0.0004232578479716136,0.007004874712651237,5
Bacteroides_thetaiotaomicron,0.04266799732391742,0.0400056487259046,0.006822630339874303,0.08955949524859567,5
Bacteroides_uniformis,0.12182071579854839,0.08500600734977128,0.04602660433326586,0.2663990412460963,5
Bacteroides_vicugnae,0.00031541443400989814,0.00032323277844615515,2.346248912206382e-06,0.0006710144677714738,5
Bacteroides_xylanisolvens,0.019585042722260148,0.018621374072157727,0.0004895839396803984,0.039673387218890015,5
Barnesiella_Barnesiella_sp,0.0008616774827250777,0.001801837173660704,3.5981571410616504e-06,0.004084180622711896,5
Barnesiella_intestinihominis,0.00042285991177274854,0.000944608236358834,0.0,0.0021126259974027835,2
Barnesiella_viscericola,5.505312564588586e-05,7.981968215871172e-05,0.0,0.0001857653221664387,3
Bifidobacterium_Bifidobacterium_sp,5.81709924943995e-06,6.051078084800297e-06,1.0509195480362845e-06,1.6138570146594003e-05,5
Bifidobacterium_adolescentis,1.4823575542056715e-05,3.314652258164211e-05,0.0,7.411787771028357e-05,1
Bifidobacterium_animalis,5.742512605643035e-06,9.327049315461788e-06,0.0,2.145036401424304e-05,2
Bifidobacterium_boum,3.351784160294832e-07,7.494817228326295e-07,0.0,1.675892080147416e-06,1
Bifidobacterium_faecale,2.9886241012211117e-06,6.6827666495246186e-06,0.0,1.494312050610556e-05,1
Bifidobacterium_longum,8.70399573298152e-05,0.00016575568648810748,0.0,0.00038240335054170305,4
Bifidobacterium_pullorum,7.969664269922965e-07,1.7820711065398982e-06,0.0,3.984832134961483e-06,1
Bilophila_wadsworthia,0.00015987054963128417,0.0003244474943796588,0.0,0.0007388632684906052,3
Blautia_Blautia_sp,0.001998706273275424,0.0022968174259280997,0.00043151243228652423,0.005812440638505945,5
Blautia_argi,9.939130890383367e-06,1.3013198796156637e-05,0.0,2.4579750508828766e-05,3
Blautia_coccoides,3.0828501870995755e-06,4.281060203607472e-06,0.0,8.714638816766563e-06,2
Blautia_faecis,8.340931162016983e-05,8.846331919927249e-05,2.34298604534247e-06,0.00019007649283766273,5
Blautia_glucerasea,7.024355402463908e-05,8.291095859708225e-05,1.171493022671235e-06,0.00020143326442230295,5
Blautia_hansenii,3.926379863467451e-06,4.831760053508888e-06,0.0,9.326910988822025e-06,3
Blautia_hydrogenotrophica,3.745116572925288e-05,7.718021501709631e-05,1.3136494350453557e-06,0.00017547291918154143,5
Blautia_luti,2.7408820569462462e-05,1.9181293012788e-05,2.510342191438361e-06,4.759533507618661e-05,5
Blautia_massiliensis_,0.00045335085730548896,0.0003402320308621074,5.706844581869873e-05,0.0009595040789537339,5
Blautia_obeum,7.289032636466574e-05,8.546204362664627e-05,8.953553816130153e-06,0.00021856804260263733,5
Blautia_producta,2.531207631338947e-06,1.3684118182558948e-06,1.0509195480362845e-06,4.54058800301495e-06,5
Blautia_wexlerae,6.767249087580646e-05,6.523030888162469e-05,4.0165475063013775e-06,0.00016960027851091849,5
Borkfalkia_Borkfalkia_ceftriaxoniphila,1.0345037148039593e-05,2.1394712873227858e-05,0.0,4.853732003222878e-05,2
Brevibacterium_casei,2.101839096072569e-07,4.6998550965849755e-07,0.0,1.0509195480362845e-06,1
Butyricicoccus_Butyricicoccus_sp,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Butyricicoccus_pullicaecorum,9.38331502425865e-06,7.110039699436206e-06,0.0,1.9414928012891512e-05,4
Butyricimonas_synergistica,6.774915283887875e-07,9.923488633283133e-07,0.0,2.1920080014554933e-06,2
Butyricimonas_virosa,3.577493586363321e-05,6.649954265544318e-05,0.0,0.00015421300362300939,3
Campylobacter_jejuni,3.7015867780003926e-06,4.818518133204778e-06,0.0,1.1507792283678923e-05,3
Christensenella_hongkongensis,1.2951054765851497e-06,2.3320594767191306e-06,0.0,5.379523382198002e-06,2
Christensenella_massiliensis,2.627298870090711e-07,5.87481887073122e-07,0.0,1.3136494350453557e-06,1
Christensenella_minuta,1.1157529977892152e-06,2.4948995491558574e-06,0.0,5.578764988946076e-06,1
Christensenella_timonensis,4.781798561953779e-07,1.069242663923939e-06,0.0,2.3908992809768896e-06,1
Citrobacter_freundii,1.5142362112853633e-06,3.3859351024258066e-06,0.0,7.571181056426817e-06,1
Cloacibacillus_evryensis,4.184213872600227e-06,7.161625190729191e-06,0.0,1.653705336009015e-05,2
Cloacibacillus_porcorum,1.1954496404884448e-06,2.6731066598098478e-06,0.0,5.977248202442224e-06,1
Clostridioides_difficile,3.618957981339796e-06,2.7088069765838887e-06,0.0,6.732596004470444e-06,4
Clostridium_Clostridium_sp,0.0026108089895895917,0.003018654280207842,0.0001281948079094523,0.0062670542967806,5
Clostridium_cadaveris,8.514879369403257e-07,8.591824233257277e-07,0.0,2.0110704961768993e-06,3
Clostridium_neonatale,3.586348921465334e-07,8.019319979429542e-07,0.0,1.7931744607326671e-06,1
Clostridium_phoceensis,0.002697086518395075,0.003378349052081781,0.0001134674670530139,0.007893786875910358,5
Clostridium_sp_7_3_54FAA,0.00036683494981757406,0.00036513655987727953,1.1586328007693322e-05,0.0009233048100225497,5
Clostridium_sp_AT4,0.0007696913514084814,0.0013394932749001157,8.768032005821973e-06,0.0031241210864248648,5
Clostridium_sp_ATCC_29733,1.2191991227865209e-05,1.0661798204841166e-05,3.8095833616315317e-06,3.0085482618959195e-05,5
Clostridium_sp_ATCC_BAA_442,0.004188309718062161,0.005499306644700841,4.7529145491232965e-05,0.01313110838776987,5
Clostridium_sp_D5,2.9632325335706525e-06,4.0656544779976505e-06,0.0,7.770422663174891e-06,2
Clostridium_sp_HGF2,1.3831695968150007e-05,3.092861242889318e-05,0.0,6.915847984075004e-05,1
Clostridium_sp_KLE_1755,0.00020569617233206708,0.0002724459687265083,4.4433056788458985e-05,0.0006808590890945568,5
Clostridium_sp_Marseille_P299,1.4681313674779736e-05,2.0798248296531796e-05,0.0,4.424355091589178e-05,2
Clostridium_sp_SS2,0.00029905905269520444,0.0004145255227133784,0.0,0.0010019600116508017,4
Colibacter_massiliensis,2.681427328235866e-07,5.995853782661037e-07,0.0,1.3407136641179328e-06,1
Collinsella_Collinsella_sp,3.586348921465334e-07,8.019319979429542e-07,0.0,1.7931744607326671e-06,1
Collinsella_aerofaciens,3.308996440585025e-06,6.8516216530359534e-06,0.0,1.5540845326349782e-05,2
Collinsella_sp_4_8_47FAA,2.796535461955743e-06,5.008170491136055e-06,0.0,1.15560131913883e-05,2
Collinsella_stercoris,2.510342191438361e-07,5.613295786841965e-07,0.0,1.2551710957191805e-06,1
Coprobacillus_Coprobacillus_sp,0.00029331819550746925,0.0001854883309252186,9.363576374065086e-05,0.0005341298602894416,5
Coprobacillus_cateniformis,1.755871761727601e-06,1.9468939253919016e-06,0.0,4.692497824412764e-06,3
Coprobacillus_sp_8_2_54BFAA,1.472793543139703e-05,2.211601218941867e-05,1.0041368765753444e-06,5.362854656471731e-05,5
Coprobacillus_sp_K06,1.1798119897437448e-06,2.070874744989644e-06,0.0,4.781798561953779e-06,2
Coprobacter_fastidiosus,2.8918140507292504e-05,3.082311266740775e-05,0.0,6.37956251842783e-05,4
Coprobacter_secundus,2.2169527978472192e-05,2.6149882415988966e-05,0.0,6.560366804356083e-05,4
Coprococcus_Coprococcus_sp,7.854210515472154e-05,0.00014941862845132783,0.0,0.00034329328842693175,3
Coprococcus_catus,2.1473758539532224e-05,3.4990197932880334e-05,0.0,8.348223322744307e-05,4
Coprococcus_comes,5.441398760204027e-05,8.018272123599131e-05,0.0,0.0001878848351634339,4
Coprococcus_eutactus,2.5714412052173604e-06,3.638956410215694e-06,0.0,8.766630696915262e-06,3
Coprococcus_sp_HPP0074,1.2074497022317158e-05,1.4526387164556775e-05,0.0,3.3103965763142965e-05,3
Corynebacterium_accolens,5.254597740181423e-07,1.174963774146244e-06,0.0,2.6272988700907115e-06,1
Corynebacterium_afermentans,3.7986887150008095e-07,8.494126192103136e-07,0.0,1.8993443575004047e-06,1
Corynebacterium_durum,2.0110704961768993e-07,4.4968903369957773e-07,0.0,1.0055352480884496e-06,1
Corynebacterium_kefirresidentii,5.67941125157282e-07,7.778889093420551e-07,0.0,1.4450143785498912e-06,2
Corynebacterium_kroppenstedtii,1.4091480009356743e-06,3.150950720450105e-06,0.0,7.045740004678372e-06,1
Corynebacterium_matruchotii,7.619166723263063e-07,1.7036974725120537e-06,0.0,3.8095833616315317e-06,1
Corynebacterium_propinquum,3.7577280024951317e-07,8.402535254533616e-07,0.0,1.8788640012475658e-06,1
Corynebacterium_pseudogenitalium,5.578764988946076e-07,1.2474497745779287e-06,0.0,2.789382494473038e-06,1
Corynebacterium_simulans,2.627298870090711e-07,5.87481887073122e-07,0.0,1.3136494350453557e-06,1
Culturomica_massiliensis,2.24197866438971e-05,3.943246242957427e-05,2.6814273282358655e-06,9.27989830101714e-05,5
Cuneatibacter_caecimuris,9.040730591943637e-06,1.4544589771690328e-05,0.0,3.3964746157654295e-05,3
Cutibacterium_acnes,3.408976508583455e-05,1.5228817352206913e-05,1.2289875254414383e-05,5.4725459773356264e-05,5
Cutibacterium_granulosum,2.789382494473038e-07,6.237248872889644e-07,0.0,1.394691247236519e-06,1
Cutibacterium_modestum,1.1162462320981137e-06,1.8512090892294381e-06,0.0,4.267581725445213e-06,2
Cutibacterium_namnetense,8.840946661646758e-07,1.2459993083565168e-06,0.0,2.6272988700907115e-06,2
Delftia_acidovorans,3.9848321349614824e-07,8.910355532699491e-07,0.0,1.9924160674807413e-06,1
Dellaglioa_algida,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Desulfitobacterium_hafniense,1.3136494350453557e-06,2.93740943536561e-06,0.0,6.5682471752267784e-06,1
Desulfovibrio_desulfuricans,3.569841602370375e-06,7.982408491806933e-06,0.0,1.7849208011851875e-05,1
Desulfovibrio_legallii,0.0004226191426806191,0.0009450051316265472,0.0,0.0021130957134030954,1
Dialister_invisus,0.00364827852814848,0.003499788152396552,0.0,0.007593690467425295,4
Dialister_pneumosintes,1.1356771584640224e-05,2.539451326819355e-05,0.0,5.6783857923201124e-05,1
Dorea_Dorea_massiliensis,2.035591743800721e-05,2.6743485140341773e-05,1.0878149496232897e-06,6.482080804304101e-05,5
Dorea_Dorea_sp,0.00019509629427150939,0.00031844945242801665,0.0,0.0007497941166579539,4
Dorea_formicigenerans,2.2582904163381906e-05,2.771465690876333e-05,0.0,6.857853604553614e-05,4
Dorea_longicatena,7.569003380288993e-05,8.877038201727618e-05,0.0,0.0001994727281324499,4
Dorea_sp_D27,8.454888005614046e-07,1.8905704322700632e-06,0.0,4.227444002807023e-06,1
Ectopseudomonas_mendocina,1.392468401148077e-06,3.1136540014875465e-06,0.0,6.962342005740386e-06,1
Ectopseudomonas_oleovorans,1.3054102274210336e-06,1.941456847132527e-06,0.0,4.335043135649674e-06,2
Eggerthella_Eggerthella_sp,2.3395478567693365e-06,2.80191031703163e-06,0.0,6.815294459266158e-06,3
Eggerthella_lenta,2.3019448007041883e-05,1.8276993551489575e-05,0.0,4.212075428103839e-05,4
Eggerthella_sp_1_3_56FAA,6.964135103467086e-06,6.4561566723994595e-06,0.0,1.3399224237462628e-05,3
Eisenbergiella_tayi,0.00012663336053224774,0.00014744354251331905,2.34298604534247e-06,0.00030590616769624165,5
Emergencia_timonensis,2.779527148827797e-05,5.3390007801582245e-05,0.0,0.0001224393040812997,2
Enterobacter_cloacae,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Enterobacter_hormaechei,1.2525760008317104e-06,2.8008450848445376e-06,0.0,6.262880004158552e-06,1
Enterobacter_kobei,2.223322401476286e-06,4.971500025599054e-06,0.0,1.111661200738143e-05,1
Enterobacter_ludwigii,1.0020608006653683e-06,2.24067606787563e-06,0.0,5.0103040033268416e-06,1
Enterocloster_aldenensis,0.00016665580684997695,0.00017212094079476552,1.5344056010188452e-05,0.00042344206558391374,5
Enterocloster_aspragiformis,0.0003749231971195514,0.00043615254681357807,4.712817203129311e-05,0.000896713989017544,5
Enterocloster_bolteae,0.0051610667753307655,0.006224377541996775,0.00015222058755552865,0.013278204677146653,5
Enterocloster_citroniae,0.00019396820650386456,0.00021490402752616014,1.5500628010292418e-05,0.0005295985243204462,5
Enterocloster_clostridioformis,0.013893394016089832,0.012717874537480649,0.0001769263601174791,0.02503857140777145,5
Enterocloster_lavalensis,0.0004656101662600525,0.0008610812821033963,3.651945429426089e-05,0.002004675596009627,5
Enterococcus_casseliflavus,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Enterococcus_faecium,3.549022293956436e-06,5.186128339200631e-06,0.0,1.2525760008317105e-05,3
Escherichia_coli,0.0012264861878995745,0.0013364850211797991,4.518615944589049e-06,0.0027283185116456993,5
Escherichia_fergusonii,1.576379322054427e-06,3.524891322438732e-06,0.0,7.881896610272135e-06,1
Escherichia_marmotae,1.0903290310876452e-05,2.4380498313534557e-05,0.0,5.451645155438226e-05,1
Eshraghiella_crossota,1.1273184007485396e-06,2.5207605763600845e-06,0.0,5.636592003742697e-06,1
Eubacterium_Eubacterium_sp,0.0005000067122031616,0.000858352231021456,9.455622254417826e-06,0.0020107462953015643,5
Eubacterium_limosum,1.354842925886904e-06,3.0295208811178267e-06,0.0,6.77421462943452e-06,1
Eubacterium_ramulus,2.016900520751506e-05,2.134995098272256e-05,0.0,5.642170003162967e-05,4
Eubacterium_sp_SB2,1.7548007356395738e-05,1.0014180034802881e-05,4.68597209068494e-06,3.0061824019961053e-05,5
Eubacterium_ventriosum,0.00022240357914829158,0.00033230553657544664,0.0,0.0007569188640359336,4
Extibacter_muris,1.0644516625725732e-06,1.5372002743115866e-06,0.0,3.351784160294832e-06,2
Faecalibacterium_Faecalibacterium_sp,0.0029734082125676374,0.004776553209008533,0.00024775428344955407,0.011471335508520367,5
Faecalibacterium_duncaniae,0.0004635956263624163,0.0007795271783483746,2.0333771750650724e-05,0.001843009013223758,5
Faecalibacterium_prausnitzii,0.010335177221857512,0.009362624499678831,0.002750498261085964,0.024370635612604184,5
Faecalicatena_contorta,4.323575380317297e-05,8.307577412947026e-05,1.7572395340068526e-06,0.0001916704256916473,5
Faecalicatena_fissicatena,1.0478707950840451e-05,1.5811697058894355e-05,0.0,3.820356802536717e-05,4
Faecalimicrobium_dakarense,1.283890400852503e-06,2.870866211965651e-06,0.0,6.419452004262516e-06,1
Faecalispra_sprospaeroides,2.5249009987248897e-06,3.4960494042778477e-06,0.0,7.045740004678372e-06,2
Faecalitalea_cylindroides,1.3350238633801e-06,1.8283924160953913e-06,0.0,3.38710731471726e-06,2
Flavonifractor_Flavonifractor_sp,0.0007073727349425694,0.0007511154145679997,7.782060793458918e-06,0.001752802441181018,5
Flavonifractor_plautii,0.0014060151715441067,0.0017423350018256059,1.6149868098253455e-05,0.0034342737180390734,5
Frisingicoccus_caecimuris,2.395704127878221e-06,2.8379841287085085e-06,0.0,6.927020597942653e-06,3
Fructilactobacillus_sanfranciscensis,6.480116043236675e-07,1.4489979974764173e-06,0.0,3.2400580216183376e-06,1
Fusicatenibacter_saccharivorans,0.00021099618213349952,0.00014926862325253447,1.3388491687671258e-06,0.00039997957646184995,5
Fusicatenibacter_sp_2789STDY5834925,0.0002742645522371717,0.0002647194407652397,4.267581725445213e-06,0.0007159410966389761,5
Fusobacterium_Fusobacterium_sp,3.1728324416091605e-06,3.8977883109882405e-06,0.0,9.962080337403707e-06,4
Gabonia_massiliensis,3.7234055275274864e-06,3.733326459528839e-06,0.0,7.571181056426817e-06,3
Gabonibacter_massiliensis,3.0960887027739782e-06,6.923064803771757e-06,0.0,1.548044351386989e-05,1
Gemella_morbillorum,1.5142362112853633e-06,3.3859351024258066e-06,0.0,7.571181056426817e-06,1
Gemmiger_formicilis,3.923102316095438e-05,4.892606528076001e-05,3.2841235876133892e-06,0.00012352979618380597,5
Gordonibacter_pamelaeae,6.2650030539207774e-06,4.9506078549823486e-06,0.0,1.0333752006861612e-05,4
Gordonibacter_urolithinfaciens,1.4337234099262507e-05,1.9083211062950148e-05,0.0,4.435527705456828e-05,4
Granulicatella_adiacens,1.7134778180334375e-06,3.831452879060781e-06,0.0,8.567389090167188e-06,1
Haemophilus_aegyptius,9.19554604531749e-07,2.056186604755927e-06,0.0,4.597773022658745e-06,1
Haemophilus_haemolyticus,4.298435467875681e-06,5.908573033794624e-06,0.0,1.4318778841994378e-05,3
Haemophilus_influenzae,1.3022124311165967e-06,2.0013071803379547e-06,0.0,4.54058800301495e-06,2
Haemophilus_parainfluenzae,0.00012147719513994312,0.0002341292602848475,0.0,0.0005390773963579474,3
Haemophilus_pittmaniae,2.818296001871349e-07,6.301901440900211e-07,0.0,1.4091480009356743e-06,1
