Taxon,mean,SD,minimum,maximum,non_zero_count
Butyricimonas_virosa,3.577493586363321e-05,6.649954265544318e-05,0.0,0.00015421300362300939,3
Campylobacter_jejuni,3.7015867780003926e-06,4.818518133204778e-06,0.0,1.1507792283678923e-05,3
Christensenella_massiliensis,2.627298870090711e-07,5.87481887073122e-07,0.0,1.3136494350453557e-06,1
Christensenella_minuta,1.1157529977892152e-06,2.4948995491558574e-06,0.0,5.578764988946076e-06,1
Christensenella_timonensis,4.781798561953779e-07,1.069242663923939e-06,0.0,2.3908992809768896e-06,1
Citrobacter_freundii,1.5142362112853633e-06,3.3859351024258066e-06,0.0,7.571181056426817e-06,1
Cloacibacillus_evryensis,4.184213872600227e-06,7.161625190729191e-06,0.0,1.653705336009015e-05,2
Cloacibacillus_porcorum,1.1954496404884448e-06,2.6731066598098478e-06,0.0,5.977248202442224e-06,1
Clostridioides_difficile,3.618957981339796e-06,2.7088069765838887e-06,0.0,6.732596004470444e-06,4
Clostridium_cadaveris,8.514879369403257e-07,8.591824233257277e-07,0.0,2.0110704961768993e-06,3
Clostridium_neonatale,3.586348921465334e-07,8.019319979429542e-07,0.0,1.7931744607326671e-06,1
Clostridium_phoceensis,0.002697086518395075,0.003378349052081781,0.0001134674670530139,0.007893786875910358,5
Colibacter_massiliensis,2.681427328235866e-07,5.995853782661037e-07,0.0,1.3407136641179328e-06,1
Collinsella_aerofaciens,3.308996440585025e-06,6.8516216530359534e-06,0.0,1.5540845326349782e-05,2
Collinsella_stercoris,2.510342191438361e-07,5.613295786841965e-07,0.0,1.2551710957191805e-06,1
Coprobacillus_cateniformis,1.755871761727601e-06,1.9468939253919016e-06,0.0,4.692497824412764e-06,3
Coprobacter_fastidiosus,2.8918140507292504e-05,3.082311266740775e-05,0.0,6.37956251842783e-05,4
Coprobacter_secundus,2.2169527978472192e-05,2.6149882415988966e-05,0.0,6.560366804356083e-05,4
Coprococcus_catus,2.1473758539532224e-05,3.4990197932880334e-05,0.0,8.348223322744307e-05,4
Coprococcus_comes,5.441398760204027e-05,8.018272123599131e-05,0.0,0.0001878848351634339,4
Coprococcus_eutactus,2.5714412052173604e-06,3.638956410215694e-06,0.0,8.766630696915262e-06,3
Corynebacterium_accolens,5.254597740181423e-07,1.174963774146244e-06,0.0,2.6272988700907115e-06,1
Corynebacterium_afermentans,3.7986887150008095e-07,8.494126192103136e-07,0.0,1.8993443575004047e-06,1
Corynebacterium_durum,2.0110704961768993e-07,4.4968903369957773e-07,0.0,1.0055352480884496e-06,1
Corynebacterium_kefirresidentii,5.67941125157282e-07,7.778889093420551e-07,0.0,1.4450143785498912e-06,2
Corynebacterium_kroppenstedtii,1.4091480009356743e-06,3.150950720450105e-06,0.0,7.045740004678372e-06,1
Corynebacterium_matruchotii,7.619166723263063e-07,1.7036974725120537e-06,0.0,3.8095833616315317e-06,1
Corynebacterium_propinquum,3.7577280024951317e-07,8.402535254533616e-07,0.0,1.8788640012475658e-06,1
Corynebacterium_pseudogenitalium,5.578764988946076e-07,1.2474497745779287e-06,0.0,2.789382494473038e-06,1
Corynebacterium_simulans,2.627298870090711e-07,5.87481887073122e-07,0.0,1.3136494350453557e-06,1
Culturomica_massiliensis,2.24197866438971e-05,3.943246242957427e-05,2.6814273282358655e-06,9.27989830101714e-05,5
Cuneatibacter_caecimuris,9.040730591943637e-06,1.4544589771690328e-05,0.0,3.3964746157654295e-05,3
Cutibacterium_acnes,3.408976508583455e-05,1.5228817352206913e-05,1.2289875254414383e-05,5.4725459773356264e-05,5
Cutibacterium_granulosum,2.789382494473038e-07,6.237248872889644e-07,0.0,1.394691247236519e-06,1
Cutibacterium_modestum,1.1162462320981137e-06,1.8512090892294381e-06,0.0,4.267581725445213e-06,2
Cutibacterium_namnetense,8.840946661646758e-07,1.2459993083565168e-06,0.0,2.6272988700907115e-06,2
Delftia_acidovorans,3.9848321349614824e-07,8.910355532699491e-07,0.0,1.9924160674807413e-06,1
Dellaglioa_algida,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Desulfitobacterium_hafniense,1.3136494350453557e-06,2.93740943536561e-06,0.0,6.5682471752267784e-06,1
Desulfovibrio_desulfuricans,3.569841602370375e-06,7.982408491806933e-06,0.0,1.7849208011851875e-05,1
Desulfovibrio_legallii,0.0004226191426806191,0.0009450051316265472,0.0,0.0021130957134030954,1
Dialister_invisus,0.00364827852814848,0.003499788152396552,0.0,0.007593690467425295,4
Dialister_pneumosintes,1.1356771584640224e-05,2.539451326819355e-05,0.0,5.6783857923201124e-05,1
Dorea_formicigenerans,2.2582904163381906e-05,2.771465690876333e-05,0.0,6.857853604553614e-05,4
Dorea_longicatena,7.569003380288993e-05,8.877038201727618e-05,0.0,0.0001994727281324499,4
Ectopseudomonas_mendocina,1.392468401148077e-06,3.1136540014875465e-06,0.0,6.962342005740386e-06,1
Ectopseudomonas_oleovorans,1.3054102274210336e-06,1.941456847132527e-06,0.0,4.335043135649674e-06,2
Eggerthella_lenta,2.3019448007041883e-05,1.8276993551489575e-05,0.0,4.212075428103839e-05,4
Eisenbergiella_tayi,0.00012663336053224774,0.00014744354251331905,2.34298604534247e-06,0.00030590616769624165,5
Emergencia_timonensis,2.779527148827797e-05,5.3390007801582245e-05,0.0,0.0001224393040812997,2
Enterobacter_cloacae,2.3908992809768895e-07,5.346213319619695e-07,0.0,1.1954496404884448e-06,1
Enterobacter_hormaechei,1.2525760008317104e-06,2.8008450848445376e-06,0.0,6.262880004158552e-06,1
Enterobacter_kobei,2.223322401476286e-06,4.971500025599054e-06,0.0,1.111661200738143e-05,1
Enterobacter_ludwigii,1.0020608006653683e-06,2.24067606787563e-06,0.0,5.0103040033268416e-06,1
Enterocloster_bolteae,0.0051610667753307655,0.006224377541996775,0.00015222058755552865,0.013278204677146653,5
Enterocloster_citroniae,0.00019396820650386456,0.00021490402752616014,1.5500628010292418e-05,0.0005295985243204462,5
Enterocloster_clostridioformis,0.013893394016089832,0.012717874537480649,0.0001769263601174791,0.02503857140777145,5
Enterocloster_lavalensis,0.0004656101662600525,0.0008610812821033963,3.651945429426089e-05,0.002004675596009627,5
Enterococcus_casseliflavus,2.1920080014554932e-07,4.901478898477941e-07,0.0,1.0960040007277466e-06,1
Enterococcus_faecium,3.549022293956436e-06,5.186128339200631e-06,0.0,1.2525760008317105e-05,3
Escherichia_coli,0.0012264861878995745,0.0013364850211797991,4.518615944589049e-06,0.0027283185116456993,5
Escherichia_fergusonii,1.576379322054427e-06,3.524891322438732e-06,0.0,7.881896610272135e-06,1
Escherichia_marmotae,1.0903290310876452e-05,2.4380498313534557e-05,0.0,5.451645155438226e-05,1
Eshraghiella_crossota,1.1273184007485396e-06,2.5207605763600845e-06,0.0,5.636592003742697e-06,1
Eubacterium_limosum,1.354842925886904e-06,3.0295208811178267e-06,0.0,6.77421462943452e-06,1
Eubacterium_ramulus,2.016900520751506e-05,2.134995098272256e-05,0.0,5.642170003162967e-05,4
Eubacterium_ventriosum,0.00022240357914829158,0.00033230553657544664,0.0,0.0007569188640359336,4
Extibacter_muris,1.0644516625725732e-06,1.5372002743115866e-06,0.0,3.351784160294832e-06,2
Faecalibacterium_prausnitzii,0.010335177221857512,0.009362624499678831,0.002750498261085964,0.024370635612604184,5
Faecalitalea_cylindroides,1.3350238633801e-06,1.8283924160953913e-06,0.0,3.38710731471726e-06,2
Flavonifractor_plautii,0.0014060151715441067,0.0017423350018256059,1.6149868098253455e-05,0.0034342737180390734,5
Frisingicoccus_caecimuris,2.395704127878221e-06,2.8379841287085085e-06,0.0,6.927020597942653e-06,3
Fructilactobacillus_sanfranciscensis,6.480116043236675e-07,1.4489979974764173e-06,0.0,3.2400580216183376e-06,1
Fusicatenibacter_saccharivorans,0.00021099618213349952,0.00014926862325253447,1.3388491687671258e-06,0.00039997957646184995,5
Gabonia_massiliensis,3.7234055275274864e-06,3.733326459528839e-06,0.0,7.571181056426817e-06,3
Gabonibacter_massiliensis,3.0960887027739782e-06,6.923064803771757e-06,0.0,1.548044351386989e-05,1
Gemella_morbillorum,1.5142362112853633e-06,3.3859351024258066e-06,0.0,7.571181056426817e-06,1
Gemmiger_formicilis,3.923102316095438e-05,4.892606528076001e-05,3.2841235876133892e-06,0.00012352979618380597,5
Gordonibacter_pamelaeae,6.2650030539207774e-06,4.9506078549823486e-06,0.0,1.0333752006861612e-05,4
Gordonibacter_urolithinfaciens,1.4337234099262507e-05,1.9083211062950148e-05,0.0,4.435527705456828e-05,4
Granulicatella_adiacens,1.7134778180334375e-06,3.831452879060781e-06,0.0,8.567389090167188e-06,1
Haemophilus_aegyptius,9.19554604531749e-07,2.056186604755927e-06,0.0,4.597773022658745e-06,1
Haemophilus_haemolyticus,4.298435467875681e-06,5.908573033794624e-06,0.0,1.4318778841994378e-05,3
Haemophilus_influenzae,1.3022124311165967e-06,2.0013071803379547e-06,0.0,4.54058800301495e-06,2
Haemophilus_parainfluenzae,0.00012147719513994312,0.0002341292602848475,0.0,0.0005390773963579474,3
Haemophilus_pittmaniae,2.818296001871349e-07,6.301901440900211e-07,0.0,1.4091480009356743e-06,1
Hallella_bergensis,2.3645689830816404e-07,5.287336983658098e-07,0.0,1.1822844915408202e-06,1
Hallella_multisaccharivorax,1.2936630093212352e-05,2.892718428819226e-05,0.0,6.468315046606176e-05,1
Holdemanella_biformis,1.5486278468128453e-06,1.3045075559602856e-06,0.0,3.5752364376478206e-06,4
Holdemania_filiformis,9.902337517096319e-05,8.014444890654034e-05,0.0,0.00020557609516474968,4
Holdemania_massiliensis,2.4507067957239797e-06,4.890344593792313e-06,0.0,1.1157529977892152e-05,2
Hoylesella_buccalis,2.7144396402294385e-05,3.8714455322635324e-05,0.0,8.317600460965769e-05,2
Hoylesella_timonensis,1.0863736703231336e-05,2.3170979125968644e-05,0.0,5.2283247514805154e-05,2
Hungatella_hathewayi,0.0009459095213469633,0.0015686095396708847,6.200251204116967e-05,0.003739991474877918,5
Intestinibacter_bartlettii,1.3764426740651844e-05,2.520226099482248e-05,0.0,5.8577032383933797e-05,4
Intestinimonas_butyriciproducens,0.0008857015398748771,0.0008158363618389877,0.00010526701589431526,0.0018051289571375515,5
Johnsonella_ignava,7.963089297489865e-07,1.0904853699777485e-06,0.0,2.0110704961768993e-06,2
Klebsiella_oxytoca,3.9409483051360674e-07,8.81222830609683e-07,0.0,1.9704741525680337e-06,1
Klebsiella_pneumoniae,5.7676655359083057e-05,0.00010445148711959479,0.0,0.00024315651042689534,4
Lactobacillus_acidophilus,2.473837601642628e-06,5.531669042567961e-06,0.0,1.236918800821314e-05,1
Lactobacillus_delbrueckii,8.938091094119552e-07,1.998617927553679e-06,0.0,4.469045547059776e-06,1
Lactococcus_cremoris,7.331395583191951e-06,9.043455488122942e-06,0.0,2.0445883377798474e-05,4
Lactococcus_garvieae,3.586348921465334e-07,8.019319979429542e-07,0.0,1.7931744607326671e-06,1
Lactococcus_lactis,3.1926381316208656e-05,6.306350271929079e-05,0.0,0.00014445016489235375,4
Lactonifactor_longoviformis,8.605115004017141e-06,6.149823539125467e-06,1.7222920011436018e-06,1.854653902029807e-05,5
Lancefieldella_parvula,7.969664269922965e-07,1.7820711065398982e-06,0.0,3.984832134961483e-06,1
Leuconostoc_lactis,3.9848321349614824e-07,8.910355532699491e-07,0.0,1.9924160674807413e-06,1
Leuconostoc_pseudomesenteroides,2.789382494473038e-07,6.237248872889644e-07,0.0,1.394691247236519e-06,1
Leyella_stercorea,1.21603822984392e-05,1.5711771729468747e-05,0.0,3.8254388495630234e-05,4
Limosilactobacillus_fermentum,6.57602400436648e-07,1.4704436695433823e-06,0.0,3.28801200218324e-06,1
Longicatena_caecimuris,1.2494708500683702e-05,1.7375911195881452e-05,0.0,4.223922063059172e-05,4
Marvinbryantia_formatexigens,1.3692296141407237e-06,2.130404155545704e-06,0.0,4.853732003222878e-06,2
Massilioclostridium_coli,7.981118805497857e-05,0.00010694992481269779,0.0,0.0002412167334025514,4
Mediterraneibacter_gnavus,5.35908932309866e-05,4.234663174036731e-05,7.82860000519819e-06,9.608447926178518e-05,5
Mediterraneibacter_massiliensis,1.907096311308575e-06,1.9428332293216557e-06,0.0,4.580771685736271e-06,3
Merdibacter_massiliensis,4.081050312025237e-06,4.424617131757017e-06,0.0,1.1429756007589357e-05,4
Micrococcus_luteus,1.3031077847518317e-06,1.0743134015683814e-06,0.0,2.988624101221112e-06,4
Mobiluncus_curtisii,2.818296001871349e-07,6.301901440900211e-07,0.0,1.4091480009356743e-06,1
Monoglobus_pectinilyticus,0.0002433345671148021,0.0001503670471427883,0.0,0.00038314160977654657,4
Morganella_morganii,1.1993705305755612e-06,1.8502659701834082e-06,0.0,4.203678192145138e-06,2
Murdochiella_massiliensis,2.4579750508828767e-07,5.496199300772617e-07,0.0,1.2289875254414384e-06,1
Murdochiella_vaginalis,1.4031106099827761e-06,1.5188974725412072e-06,0.0,3.021393700604318e-06,3
Muribaculum_intestinale,6.698065286222946e-06,8.643315121103965e-06,0.0,2.0667504013723224e-05,3
Muricomes_intestini,2.505152001663421e-07,5.601690169689075e-07,0.0,1.2525760008317104e-06,1
Murimonas_intestini,1.0845787286590936e-06,1.831585893871356e-06,0.0,4.227444002807023e-06,2
Neglectibacter_timonensis,2.9605038799211408e-05,3.791152973117549e-05,5.698033072501214e-06,9.304583035135061e-05,5
Neisseria_flavescens,5.517327627190494e-07,1.2337119628535563e-06,0.0,2.758663813595247e-06,1
Neisseria_mucosa,5.517327627190494e-07,1.2337119628535563e-06,0.0,2.758663813595247e-06,1
Nocardioides_massiliensis,3.131440002079276e-07,7.002112712111344e-07,0.0,1.565720001039638e-06,1
Odoribacter_laneus,1.599148594860098e-06,9.587783599377813e-07,0.0,2.3485800015594572e-06,4
Oribacterium_sinus,5.180281775449927e-07,1.158346219250934e-06,0.0,2.590140887724964e-06,1
Oxalobacter_formigenes,6.220962424975535e-05,9.081349538335018e-05,0.0,0.00020003857317506642,2
Pantoea_agglomerans,1.0020608006653683e-06,2.24067606787563e-06,0.0,5.0103040033268416e-06,1
Parabacteroides_chinchillae,1.0712289075463528e-05,3.98440111508576e-06,5.180281775449928e-06,1.597034401060431e-05,5
Parabacteroides_distasonis,0.005472358721459491,0.007062615413115408,0.00019362139832636478,0.013714198275683438,5
Parabacteroides_goldsteinii,0.00012170334428702125,0.00014500307692840746,1.039053089691398e-05,0.00031611886820990295,5
Parabacteroides_gordonii,0.00012170804631463901,0.00016903049117179966,2.2332040395771047e-06,0.0003886117042580382,5
Parabacteroides_johnsonii,0.000499493568554793,0.00028396591620048403,7.985172005302154e-05,0.0008810463850399839,5
Parabacteroides_merdae,0.004877230317323583,0.008094214081508334,0.0008571145022301044,0.019350576920848784,5
Paraprevotella_clara,2.3145984405138997e-05,2.6263919825460912e-05,0.0,5.263350794715763e-05,3
Paraprevotella_xylaniphila,0.0003180881960417489,0.0003918502319779223,2.3908992809768896e-06,0.0009602861619244694,5
Parascardovia_denticolens,3.7577280024951317e-07,8.402535254533616e-07,0.0,1.8788640012475658e-06,1
Parasutterella_excrementihominis,0.0005110506975274241,0.0011418699051491316,0.0,0.0025536893216956498,2
Peptacetobacter_hiranonis,2.6930384017881774e-06,6.0218169324157565e-06,0.0,1.3465192008940888e-05,1
Peptoniphilus_harei,3.9409483051360674e-07,8.81222830609683e-07,0.0,1.9704741525680337e-06,1
Peptoniphilus_lacrimalis,1.0759046764396003e-06,2.405795993828863e-06,0.0,5.379523382198002e-06,1
Peptostreptococcus_anaerobius,4.676591988761467e-06,1.0457177589901574e-05,0.0,2.3382959943807333e-05,1
Peptostreptococcus_stomatis,1.0360563550899855e-06,2.316692438501868e-06,0.0,5.180281775449928e-06,1
Phascolarctobacterium_faecium,0.0016791814752385634,0.0025674635656633017,0.0,0.0058135183638601765,2
Phocaeicola_barnesiae,4.636412339527008e-05,4.408399993776543e-05,1.5062053148630165e-06,0.00011461070407610151,5
Phocaeicola_coprocola,0.000718081719348357,0.0006773710702394222,0.00010075691166797879,0.001716811981139963,5
Phocaeicola_coprophilus,0.00023618514377886932,0.00026589712876497727,3.187865707969186e-05,0.000611241082126604,5
Phocaeicola_dorei,0.024489170866435758,0.022876548349859707,0.004879409811239928,0.06174410982590051,5
Phocaeicola_massiliensis,0.00254273874037357,0.00201694910435843,0.0008336419314797827,0.0060021534032857335,5
Phocaeicola_plebeius,0.0004219031817448152,0.0008586403124000304,3.2841235876133892e-06,0.0019563096697879146,5
Phocaeicola_salanitronis,3.8858942031417384e-05,2.939681802156448e-05,1.576379322054427e-05,8.878243550387003e-05,5
Phocaeicola_sartorii,0.0015850016652507065,0.0010875045352982018,0.00018052751611987027,0.003163637342763615,5
Phocaeicola_vulgatus,0.3308406815372184,0.06916868697019199,0.27359048371330863,0.4407505688853796,5
Porphyromonas_uenonis,3.9409483051360674e-07,8.81222830609683e-07,0.0,1.9704741525680337e-06,1
Prevotella_amnii,1.1927260646277881e-06,1.9616943749408227e-06,0.0,4.518615944589049e-06,2
Prevotella_bivia,1.870238073642372e-06,3.5580847228649898e-06,0.0,8.16890587667104e-06,2
Prevotella_corporis,3.131440002079276e-07,7.002112712111344e-07,0.0,1.565720001039638e-06,1
Prevotella_dentalis,8.768032005821973e-07,1.9605915593911762e-06,0.0,4.384016002910987e-06,1
Prevotella_disiens,6.69874368790235e-05,0.00013674011071283283,0.0,0.0003113661098114047,3
Prevotella_intermedia,8.066566241821933e-06,1.803739046171885e-05,0.0,4.0332831209109666e-05,1
Prevotella_melaninogenica,3.741757374728832e-05,8.366823845204821e-05,0.0,0.0001870878687364416,1
Prevotella_pallens,2.3645689830816404e-07,5.287336983658098e-07,0.0,1.1822844915408202e-06,1
Prevotella_scopos,6.024821259452066e-07,1.3471909888420718e-06,0.0,3.012410629726033e-06,1
Pseudobutyrivibrio_ruminis,1.0421064348372743e-06,1.4958956566005678e-06,0.0,3.2400580216183376e-06,2
Pseudoflavonifractor_capillosus,0.0002008429218530239,0.00029018786869187453,1.0041368765753444e-06,0.0006552538204350885,5
Pseudomonas_fragi,2.818296001871349e-07,6.301901440900211e-07,0.0,1.4091480009356743e-06,1
Pyramidobacter_piscolens,7.739637020136878e-07,1.0600917783538453e-06,0.0,1.9704741525680337e-06,2
Raoultella_ornithinolytica,1.0538472915303092e-06,9.89635728974225e-07,0.0,2.0354360013515293e-06,3
Rikenella_microfusus,1.0774727250966849e-05,1.403352619758961e-05,0.0,3.209726002131258e-05,3
Robinsoniella_peoriensis,2.54884158358625e-06,4.7378199139510455e-06,0.0,1.0903290310876452e-05,2
Roseburia_faecis,0.0002514085678972284,0.0002075715037450048,0.0,0.0005770655062640936,4
Roseburia_hominis,0.00011264686782467504,0.00011282626956177163,0.0,0.0002905976321929568,4
Roseburia_intestinalis,0.0003729406575256094,0.0004160769800196759,6.777923916883574e-06,0.0009123273172994314,5
Roseburia_inulinivorans,0.0002945638316893286,0.00024986145923262923,2.4266641183904153e-06,0.0005637700957615907,5
Rothia_mucilaginosa,3.96529333423602e-06,5.637151527027131e-06,0.0,1.2056044008005213e-05,2
